sample_id,gt,pred,prob_0,prob_1,correct,preprocess_ms,inference_ms,total_ms,xmin,ymin,xmax,ymax
001819,0,0,0.350265,0.649735,true,3.915416,728.536042,732.451458,261,195,508,324
003106,1,1,0.055190,0.944810,true,3.705312,730.924843,734.630155,228,202,288,264
001603,1,1,0.078677,0.921323,true,3.749844,742.880781,746.630625,164,38,674,319
004168,1,1,0.017559,0.982441,true,3.964844,722.998072,726.962916,419,288,537,409
004730,1,1,0.041575,0.958425,true,4.006562,736.968437,740.974999,164,145,340,234
004638,1,1,0.014168,0.985832,true,3.730937,737.702916,741.433853,164,135,370,267
003122,1,1,0.013136,0.986864,true,3.820156,724.930052,728.750208,179,73,294,145
004287,1,1,0.017425,0.982575,true,3.948020,719.777812,723.725832,288,135,433,262
003505,1,1,0.058911,0.941089,true,4.036563,744.895676,748.932239,327,234,411,302
003730,1,1,0.247892,0.752108,true,3.765313,737.149844,740.915157,300,243,404,328
002277,1,1,0.107038,0.892962,true,3.928959,724.589062,728.518021,172,218,222,290
004487,1,1,0.023629,0.976371,true,3.656250,741.948229,745.604479,336,207,454,292
003115,0,0,0.957103,0.042897,true,3.854323,716.668958,720.523281,244,156,345,210
004916,1,1,0.031159,0.968841,true,4.054635,723.359583,727.414218,323,89,444,175
000400,0,0,0.928589,0.071411,true,3.897916,750.360625,754.258541,393,95,446,151
004660,1,0,0.347892,0.652108,false,3.833802,822.955208,826.789010,127,89,441,304
001951,1,1,0.019949,0.980051,true,3.739479,727.427083,731.166562,288,110,386,215
004081,0,0,0.952545,0.047455,true,3.814166,730.668541,734.482707,493,303,551,336
000455,0,0,0.476044,0.523956,true,3.807864,831.025260,834.833124,352,66,494,164
002513,1,1,0.016380,0.983620,true,3.816511,718.390834,722.207345,218,52,308,168
004742,1,1,0.058895,0.941105,true,3.769427,734.991771,738.761198,175,63,281,156
002128,0,0,0.792951,0.207049,true,3.972656,737.042500,741.015156,331,84,427,193
001300,1,0,0.841183,0.158817,false,3.913229,719.487031,723.400260,136,79,360,284
002813,1,1,0.198971,0.801029,true,3.838750,717.513438,721.352188,249,117,322,192
001528,1,1,0.022269,0.977731,true,3.820417,752.801146,756.621563,531,81,648,196
000702,1,1,0.018637,0.981363,true,3.922396,749.191718,753.114114,181,239,268,369
000513,1,1,0.107712,0.892288,true,3.795677,723.203750,726.999427,227,60,394,212
002382,0,0,0.994614,0.005386,true,3.737552,733.297344,737.034896,241,144,378,222
002004,1,1,0.024477,0.975523,true,3.884739,758.363749,762.248488,364,143,441,245
000941,1,1,0.104682,0.895318,true,3.791250,748.003489,751.794739,397,190,518,275
004400,1,1,0.011328,0.988672,true,3.805885,735.787656,739.593541,365,95,582,291
000512,1,1,0.042318,0.957682,true,3.726041,726.687812,730.413853,178,53,404,203
004289,1,1,0.020272,0.979728,true,3.695104,756.308906,760.004010,229,137,568,384
003238,1,1,0.036434,0.963566,true,3.751250,723.521197,727.272447,255,38,485,268
001823,0,0,0.998046,0.001954,true,2.701615,765.254219,767.955834,126,124,183,162
001763,0,0,0.832543,0.167457,true,8.867604,728.296406,737.164010,339,59,566,196
001519,1,1,0.122843,0.877158,true,3.894062,728.098906,731.992968,248,138,374,219
002571,1,1,0.019289,0.980711,true,3.698594,715.268490,718.967084,350,137,454,234
002429,0,0,0.990600,0.009400,true,3.918802,743.794530,747.713332,405,165,456,210
001093,1,1,0.041716,0.958284,true,4.045208,727.872187,731.917395,353,352,441,432
000223,1,1,0.243589,0.756411,true,3.655156,722.129687,725.784843,259,110,464,273
002326,1,1,0.097143,0.902857,true,3.727500,724.048281,727.775781,238,140,322,190
001746,1,1,0.002709,0.997291,true,3.850469,722.716042,726.566511,401,141,602,347
002515,1,1,0.093708,0.906292,true,3.919531,721.650312,725.569843,270,110,393,204
004589,1,1,0.169181,0.830819,true,3.828959,729.372343,733.201302,139,107,610,408
002362,0,1,0.094528,0.905472,false,3.952656,732.313906,736.266562,520,180,586,254
001789,1,1,0.017810,0.982190,true,3.749844,717.380729,721.130573,387,155,526,329
004382,1,1,0.016833,0.983167,true,3.706406,726.340156,730.046562,106,42,440,448
001280,1,1,0.005378,0.994622,true,2.628021,717.479270,720.107291,195,155,309,284
002686,1,1,0.043609,0.956391,true,3.930781,716.530990,720.461771,285,94,380,188
001985,1,1,0.037033,0.962967,true,3.923594,755.791718,759.715312,228,68,468,249
003474,1,1,0.037857,0.962143,true,4.034896,756.147656,760.182552,271,127,370,207
000366,0,1,0.221849,0.778151,false,3.833281,729.892291,733.725572,500,188,569,252
004993,1,1,0.011687,0.988313,true,4.052188,730.807240,734.859428,236,192,370,329
004322,1,1,0.024240,0.975760,true,3.745469,724.154375,727.899844,463,177,547,269
001270,1,1,0.119014,0.880986,true,3.762031,732.415625,736.177656,149,179,327,332
002290,1,1,0.005719,0.994281,true,3.860417,727.702343,731.562760,174,79,424,264
003187,1,1,0.018663,0.981337,true,3.934062,729.784687,733.718749,301,149,415,282
000914,1,1,0.032558,0.967442,true,3.914375,744.449115,748.363490,273,51,416,195
002771,1,1,0.042608,0.957392,true,3.935573,731.071666,735.007239,282,130,442,246
003597,1,1,0.059091,0.940909,true,3.760886,783.827604,787.588490,312,83,570,214
001481,1,1,0.022834,0.977166,true,3.642812,726.389896,730.032708,209,207,326,289
000224,0,1,0.044595,0.955405,false,4.005312,738.718698,742.724010,270,186,408,303
000460,0,0,0.990313,0.009687,true,3.874167,736.522031,740.396198,223,123,354,188
002945,1,1,0.019047,0.980953,true,3.859375,719.699114,723.558489,131,75,365,264
002521,1,1,0.020102,0.979898,true,3.969688,725.747552,729.717240,425,125,650,298
001966,1,1,0.091242,0.908758,true,3.917031,729.103438,733.020469,259,10,430,94
000809,1,1,0.039868,0.960132,true,3.823125,721.994427,725.817552,449,250,547,367
001712,1,1,0.023995,0.976005,true,3.682656,763.020885,766.703541,363,180,563,343
002275,1,1,0.010467,0.989533,true,4.023854,732.795468,736.819322,283,158,444,281
002730,1,1,0.013011,0.986989,true,3.920833,737.758281,741.679114,344,158,512,313
001435,0,0,0.957765,0.042235,true,3.784584,724.082916,727.867500,276,119,369,184
002335,1,1,0.022028,0.977972,true,2.515781,736.368281,738.884062,188,78,570,349
000545,0,0,0.997519,0.002481,true,4.077969,742.252916,746.330885,251,200,301,238
001242,1,1,0.019190,0.980810,true,3.887239,717.711823,721.599062,187,75,326,180
001928,0,0,0.999682,0.000318,true,3.684219,745.855364,749.539583,457,138,488,167
000459,0,0,0.997542,0.002458,true,3.756459,723.934947,727.691406,179,93,212,115
001436,1,0,0.911932,0.088068,false,4.112240,722.587500,726.699740,255,107,369,200
001214,1,1,0.017721,0.982279,true,3.987864,733.010052,736.997916,248,233,346,324
004640,1,1,0.050263,0.949737,true,3.795990,765.600469,769.396459,309,142,412,251
002248,1,1,0.081549,0.918451,true,3.786250,732.262343,736.048593,330,165,404,276
004628,0,1,0.080963,0.919037,false,3.924843,737.616666,741.541509,287,210,425,310
004693,0,0,0.963353,0.036648,true,3.898438,716.413385,720.311823,235,69,337,125
004491,1,1,0.005907,0.994093,true,3.754427,745.119010,748.873437,402,158,494,275
000691,1,1,0.031892,0.968108,true,3.874948,738.951458,742.826406,231,69,344,160
003649,1,1,0.036741,0.963259,true,3.664792,730.340937,734.005729,291,94,550,271
001359,1,1,0.028595,0.971405,true,3.984791,729.064062,733.048853,341,180,513,374
000433,0,0,0.992394,0.007606,true,3.747240,728.154896,731.902136,435,172,480,211
000195,1,0,0.485359,0.514641,false,2.548750,734.377500,736.926250,204,84,610,332
001304,1,1,0.024429,0.975571,true,3.832864,732.371302,736.204166,29,116,338,349
001535,1,1,0.135800,0.864200,true,3.953177,723.251250,727.204427,215,122,364,231
004236,1,1,0.013934,0.986066,true,3.925781,714.241510,718.167291,130,126,283,238
001788,1,1,0.020473,0.979527,true,3.733906,731.566926,735.300832,125,118,231,223
004430,1,1,0.033371,0.966629,true,3.704271,735.209271,738.913542,334,143,444,266
003906,1,1,0.066941,0.933059,true,3.894114,736.544427,740.438541,169,80,550,260
003386,1,1,0.029885,0.970115,true,3.832656,729.685312,733.517968,176,130,236,200
000773,1,1,0.026804,0.973196,true,4.029114,722.381249,726.410363,292,77,428,195
001688,1,1,0.024242,0.975758,true,3.928125,723.067083,726.995208,371,101,458,199
004000,1,1,0.005942,0.994058,true,3.816250,734.184479,738.000729,241,67,370,212
000048,0,1,0.015908,0.984092,false,3.757031,788.708437,792.465468,410,133,635,325
002878,0,0,0.997925,0.002075,true,3.950312,729.235520,733.185832,242,135,292,180
001352,1,1,0.155867,0.844133,true,2.766354,733.155886,735.922240,184,88,265,146
003842,1,1,0.034956,0.965044,true,3.952761,724.004635,727.957396,208,130,304,219
000083,1,1,0.163001,0.836999,true,3.719688,721.679010,725.398698,243,170,315,261
004369,1,1,0.034960,0.965040,true,3.674063,739.525156,743.199219,244,74,585,247
004338,1,0,0.534609,0.465391,false,4.051875,735.608281,739.660156,149,158,280,243
000385,0,1,0.142787,0.857213,false,3.756407,741.349739,745.106146,108,159,202,234
004522,1,1,0.105642,0.894358,true,3.665521,742.862083,746.527604,311,49,661,238
001486,1,1,0.022720,0.977280,true,3.892031,721.259219,725.151250,265,158,350,284
001666,1,1,0.043808,0.956192,true,3.803854,728.327968,732.131822,179,217,255,299
002072,1,1,0.191082,0.808918,true,3.672292,736.899739,740.572031,275,86,522,360
002519,1,1,0.011474,0.988526,true,4.876979,749.383228,754.260207,262,112,418,267
001795,0,0,0.998671,0.001329,true,3.746563,739.831874,743.578437,116,169,147,218
002799,1,1,0.034627,0.965373,true,3.744479,740.148437,743.892916,239,158,343,233
002124,1,1,0.097952,0.902048,true,4.068593,733.789843,737.858436,411,176,490,243
001729,0,0,0.964117,0.035883,true,3.756458,730.378073,734.134531,45,50,407,191
000120,0,0,0.978389,0.021611,true,3.924375,720.151250,724.075625,435,96,682,179
002060,1,1,0.034934,0.965066,true,3.947865,756.140364,760.088229,343,79,609,250
001349,1,1,0.013036,0.986964,true,3.965469,725.861822,729.827291,301,156,469,306
003138,1,1,0.002026,0.997974,true,3.707500,727.388802,731.096302,270,281,490,488
001572,1,1,0.061243,0.938757,true,3.861667,733.936875,737.798542,327,123,406,215
004986,1,1,0.068154,0.931846,true,3.715468,741.619739,745.335207,454,139,546,271
003175,1,1,0.031241,0.968759,true,4.005209,720.249792,724.255001,384,165,468,264
001626,1,1,0.053709,0.946291,true,3.762396,737.503593,741.265989,326,119,421,195
003231,1,1,0.010119,0.989881,true,3.779479,729.694010,733.473489,399,91,530,248
004770,1,1,0.012460,0.987540,true,3.996822,713.950312,717.947134,121,79,368,196
002373,0,0,0.998955,0.001045,true,3.704687,751.373697,755.078384,199,180,278,220
000487,0,0,0.999290,0.000710,true,3.804063,720.010052,723.814115,289,118,334,162
002359,0,0,0.849191,0.150809,true,3.982500,716.567864,720.550364,291,196,370,251
003392,0,0,0.941860,0.058140,true,3.833802,747.639166,751.472968,328,118,598,227
001944,0,0,0.998977,0.001023,true,4.078906,722.172343,726.251249,449,151,497,188
002964,0,0,0.948405,0.051595,true,3.668282,737.484791,741.153073,408,156,441,183
004300,1,1,0.075376,0.924624,true,3.768282,812.228697,815.996979,198,39,458,234
003943,1,0,0.690574,0.309426,false,3.714739,723.587968,727.302707,265,112,586,333
004829,1,1,0.242729,0.757271,true,3.733594,742.748542,746.482136,307,159,408,238
002912,1,1,0.106546,0.893454,true,4.029844,730.481614,734.511458,204,143,303,206
004680,0,0,0.323737,0.676263,true,4.052448,730.738177,734.790625,213,170,352,249
003782,1,1,0.025849,0.974151,true,3.982917,731.448802,735.431719,125,210,374,447
000430,0,0,0.996875,0.003125,true,3.731979,744.073437,747.805416,475,237,546,282
001166,1,1,0.032430,0.967570,true,3.994271,716.798437,720.792708,398,159,558,325
003477,0,0,0.848148,0.151852,true,3.950937,742.073854,746.024791,255,79,635,428
004489,1,1,0.006900,0.993100,true,2.806094,720.828750,723.634844,188,156,350,296
001875,0,0,0.924228,0.075772,true,3.721042,715.145521,718.866563,317,179,433,245
000304,0,0,0.990497,0.009503,true,3.721666,748.962968,752.684634,103,118,602,345
001554,1,1,0.009408,0.990592,true,3.939062,742.338437,746.277499,103,112,221,206
004205,1,1,0.003576,0.996424,true,3.877344,729.451562,733.328906,259,79,509,268
003764,1,1,0.007402,0.992598,true,3.797188,748.864531,752.661719,396,123,470,214
004552,1,1,0.033076,0.966924,true,3.719687,718.330937,722.050624,259,188,424,315
004830,1,1,0.030430,0.969570,true,3.981146,721.026666,725.007812,320,191,435,301
004788,1,1,0.047020,0.952980,true,3.781615,744.271510,748.053125,150,85,268,187
002019,1,1,0.054324,0.945676,true,4.018177,733.360156,737.378333,365,139,498,290
004971,1,1,0.087089,0.912911,true,3.683385,726.597812,730.281197,214,76,349,153
001263,1,1,0.037758,0.962242,true,6.084896,722.660990,728.745886,196,67,326,175
004017,1,1,0.052133,0.947867,true,3.895156,719.216926,723.112082,233,111,535,392
001692,1,0,0.709827,0.290173,false,4.008542,729.119479,733.128021,201,188,296,258
004729,1,1,0.012628,0.987372,true,8.505156,737.191093,745.696249,455,153,571,302
000438,0,0,0.856525,0.143475,true,3.665000,713.070000,716.735000,224,220,433,423
001657,1,1,0.011389,0.988611,true,3.739114,716.776093,720.515207,291,99,425,250
003359,1,1,0.039041,0.960959,true,3.944427,740.017343,743.961770,422,98,494,195
004381,1,1,0.025611,0.974389,true,3.878750,732.565156,736.443906,142,54,488,432
003506,0,0,0.999837,0.000163,true,4.004219,734.491093,738.495312,357,99,388,125
004969,1,1,0.032643,0.967357,true,3.692344,723.921354,727.613698,235,66,350,199
002317,1,1,0.171636,0.828364,true,3.740625,731.925313,735.665938,261,266,372,388
000641,0,0,0.999633,0.000367,true,3.839011,719.523489,723.362500,317,147,362,192
003020,1,1,0.012042,0.987958,true,3.677188,724.514114,728.191302,321,74,536,237
000519,0,0,0.901345,0.098655,true,4.081198,746.736302,750.817500,253,188,361,271
001337,1,0,0.592002,0.407998,false,3.686823,721.599166,725.285989,233,75,286,114
000949,1,1,0.126402,0.873598,true,3.869791,735.972030,739.841821,344,170,442,310
004189,1,1,0.045294,0.954706,true,3.684635,735.134687,738.819322,373,148,489,232
001461,1,1,0.022399,0.977601,true,3.830417,734.766146,738.596563,246,170,495,349
002085,1,0,0.927068,0.072932,false,3.945208,739.449688,743.394896,398,162,564,285
003355,1,1,0.025181,0.974819,true,4.215677,732.274479,736.490156,231,142,320,236
001760,1,1,0.010542,0.989458,true,3.979375,729.783697,733.763072,233,118,355,254
000379,0,0,0.992863,0.007137,true,3.915834,740.496510,744.412344,189,192,225,238
002618,1,1,0.008243,0.991757,true,3.880625,732.668333,736.548958,274,55,417,162
003989,1,1,0.027540,0.972460,true,3.987136,740.025000,744.012136,100,126,173,212
002474,0,0,0.999238,0.000762,true,3.724531,736.472187,740.196718,333,269,361,308
004760,1,1,0.106886,0.893114,true,3.891407,745.985312,749.876719,228,167,315,234
004850,1,1,0.057855,0.942145,true,3.680209,726.935729,730.615938,284,86,480,206
003575,0,0,0.993171,0.006829,true,3.838437,731.838750,735.677187,237,270,303,336
004272,1,1,0.160666,0.839334,true,4.015156,717.350937,721.366093,151,121,346,271
000998,1,1,0.026989,0.973011,true,3.658750,718.745937,722.404687,470,77,566,166
000802,1,1,0.028468,0.971532,true,3.661407,738.353437,742.014844,248,108,414,257
003781,1,1,0.023751,0.976249,true,3.640886,738.593125,742.234011,119,198,323,412
004358,1,1,0.022883,0.977117,true,3.610156,732.882500,736.492656,372,117,551,305
001125,1,1,0.038971,0.961029,true,3.988125,740.680312,744.668437,171,164,271,244
003883,1,1,0.042975,0.957025,true,3.760156,745.430313,749.190469,319,91,470,207
001361,1,1,0.027588,0.972412,true,3.725000,830.275989,834.000989,303,159,420,282
001665,1,1,0.221431,0.778569,true,3.738229,735.356979,739.095208,275,147,585,512
003804,1,1,0.026800,0.973200,true,3.703594,721.220781,724.924375,300,196,409,299
004398,1,1,0.040497,0.959503,true,3.733906,714.243750,717.977656,460,150,557,263
003974,0,1,0.029320,0.970680,false,3.756407,745.410989,749.167396,458,94,513,147
002858,0,0,0.917964,0.082036,true,3.739531,731.297083,735.036614,148,110,551,408
000054,1,1,0.044818,0.955182,true,3.846562,726.910155,730.756717,206,82,285,155
003682,1,1,0.021010,0.978990,true,4.010782,736.817552,740.828334,264,151,362,280
000194,1,1,0.006228,0.993772,true,4.010677,733.619479,737.630156,188,140,403,363
002048,1,1,0.061537,0.938463,true,4.018386,721.609531,725.627917,271,227,428,390
004911,1,1,0.006670,0.993330,true,3.628541,734.425833,738.054374,272,109,468,264
000300,0,0,0.305220,0.694780,true,3.700000,719.578437,723.278437,363,167,584,356
004486,1,1,0.012718,0.987282,true,3.947604,717.072709,721.020313,56,79,181,215
000276,0,0,0.980903,0.019097,true,3.653125,738.498906,742.152031,237,100,472,189
004475,1,1,0.006330,0.993670,true,3.718854,725.570781,729.289635,369,71,529,167
003116,1,1,0.086430,0.913570,true,3.833750,715.631927,719.465677,402,95,488,172
004929,1,1,0.012433,0.987567,true,3.736771,732.593177,736.329948,470,146,571,268
004645,1,1,0.019436,0.980564,true,3.698958,808.684687,812.383645,177,153,353,275
004130,0,0,0.998734,0.001266,true,3.792344,732.355937,736.148281,396,202,437,227
001012,1,1,0.021823,0.978177,true,3.731875,729.208593,732.940468,296,109,511,291
004478,1,1,0.010115,0.989885,true,4.035729,728.535989,732.571718,106,182,199,254
002875,0,0,0.998531,0.001469,true,3.913854,749.544687,753.458541,311,134,369,175
002451,1,1,0.052845,0.947155,true,3.791563,740.405938,744.197501,292,305,377,367
004122,0,0,0.589956,0.410044,true,3.670208,765.191875,768.862083,327,60,510,187
000774,1,1,0.022679,0.977321,true,3.769063,744.063542,747.832605,307,74,428,191
004955,1,1,0.031822,0.968177,true,2.712812,725.832292,728.545104,99,18,304,166
002461,0,0,0.754045,0.245954,true,3.875156,787.620729,791.495885,321,262,418,330
000060,0,0,0.840769,0.159231,true,3.633125,724.200885,727.834010,324,174,579,362
004325,1,1,0.029622,0.970378,true,3.682552,727.397395,731.079947,308,86,405,202
003055,1,1,0.018679,0.981321,true,3.736823,728.808906,732.545729,245,85,372,183
002310,1,1,0.021518,0.978482,true,3.682864,713.978593,717.661457,383,118,457,209
000966,0,1,0.169312,0.830688,false,3.911041,735.656041,739.567082,400,129,554,228
002098,1,1,0.019497,0.980503,true,3.910782,738.300781,742.211563,540,170,660,279
004336,1,1,0.015083,0.984917,true,3.776927,738.662604,742.439531,168,127,265,219
004099,0,0,0.975225,0.024775,true,3.865000,720.368021,724.233021,372,168,473,232
002899,0,0,0.991530,0.008470,true,3.842187,737.077499,740.919686,373,133,589,260
004213,1,1,0.243537,0.756463,true,3.726250,730.227812,733.954062,282,288,395,383
004756,1,1,0.018884,0.981116,true,3.791302,717.647916,721.439218,183,98,394,308
000712,1,1,0.042237,0.957763,true,2.870209,724.447187,727.317396,146,51,365,196
002700,1,1,0.043131,0.956869,true,3.955885,718.439531,722.395416,158,169,338,291
000137,0,1,0.021592,0.978408,false,3.724688,716.699531,720.424219,145,66,422,325
001038,1,1,0.054527,0.945473,true,3.955885,759.535885,763.491770,338,89,550,240
000006,0,0,0.988494,0.011506,true,3.740521,733.835521,737.576042,248,125,495,297
002665,1,1,0.030568,0.969432,true,3.912500,730.594896,734.507396,201,76,317,174
000496,0,0,0.977074,0.022926,true,2.639062,738.245729,740.884791,52,47,463,269
002646,1,0,0.520232,0.479768,false,3.966250,732.727084,736.693334,132,54,569,295
001105,1,1,0.017077,0.982923,true,3.913646,741.001198,744.914844,227,96,326,198
004181,1,1,0.015369,0.984631,true,3.953177,737.843437,741.796614,110,93,605,381
002735,1,1,0.003273,0.996727,true,3.824531,734.941771,738.766302,210,62,321,188
000413,0,0,0.444339,0.555661,true,3.868698,727.082031,730.950729,351,60,514,136
002518,1,1,0.008204,0.991796,true,3.757864,723.187604,726.945468,280,81,460,243
000101,1,1,0.062578,0.937422,true,3.861042,743.628541,747.489583,336,150,561,323
004810,1,1,0.011466,0.988534,true,3.815157,740.191250,744.006407,221,130,317,216
000566,0,0,0.997751,0.002249,true,3.715729,730.340156,734.055885,323,129,362,166
001065,1,1,0.033666,0.966334,true,4.653698,723.911042,728.564740,315,166,432,279
002033,1,1,0.006483,0.993517,true,3.927656,743.912187,747.839843,298,171,471,293
001101,1,1,0.016452,0.983548,true,3.914688,729.275937,733.190625,457,122,569,217
001625,1,1,0.103842,0.896158,true,3.977083,724.793177,728.770260,505,113,559,179
001974,1,1,0.046621,0.953379,true,3.707344,742.348385,746.055729,274,181,408,262
002247,1,1,0.037561,0.962439,true,3.724844,723.351406,727.076250,289,48,479,171
001326,1,1,0.045109,0.954891,true,3.704219,754.450416,758.154635,407,177,527,312
004315,1,1,0.020323,0.979677,true,3.625469,751.815677,755.441146,444,126,619,244
000623,0,0,0.927200,0.072799,true,3.988281,739.138437,743.126718,424,336,584,505
004165,0,0,0.966599,0.033401,true,3.791510,729.069479,732.860989,126,142,192,166
001475,1,1,0.032404,0.967596,true,3.749792,744.356822,748.106614,244,125,332,218
003205,1,1,0.045521,0.954479,true,3.893906,730.807187,734.701093,348,123,607,298
000573,0,0,0.793386,0.206614,true,3.717500,731.301927,735.019427,223,65,527,317
000468,0,0,0.985543,0.014457,true,3.703750,720.104531,723.808281,90,58,433,335
002989,1,1,0.011747,0.988253,true,3.934011,741.845000,745.779011,232,81,388,204
004889,1,1,0.042295,0.957705,true,3.938334,733.612083,737.550417,277,133,348,194
004465,1,1,0.026333,0.973667,true,3.717344,739.807761,743.525105,397,71,518,179
004001,1,1,0.007435,0.992565,true,3.913907,727.841250,731.755157,393,101,513,242
003774,1,1,0.027531,0.972469,true,3.972396,767.680365,771.652761,435,158,523,246
001240,1,1,0.014902,0.985098,true,3.954271,734.198906,738.153177,440,271,504,341
002092,1,1,0.025419,0.974581,true,3.641094,791.896250,795.537344,446,193,605,379
001697,1,1,0.059588,0.940412,true,3.914062,809.291979,813.206041,191,119,369,283
002483,1,1,0.143597,0.856403,true,3.778438,749.972656,753.751094,278,81,592,313
003010,0,1,0.251533,0.748467,false,3.854218,732.566459,736.420677,142,149,220,214
004678,0,1,0.248190,0.751810,false,3.969115,729.635156,733.604271,248,139,358,202
001831,0,0,0.998562,0.001438,true,3.778906,727.602604,731.381510,341,190,390,227
001886,0,0,0.933336,0.066664,true,3.900938,716.445261,720.346199,266,108,452,212
002517,0,0,0.999952,0.000048,true,3.678437,719.396927,723.075364,377,163,416,187
003006,1,1,0.051718,0.948282,true,3.915781,751.077708,754.993489,319,201,398,283
002079,1,1,0.061845,0.938155,true,3.867864,721.686979,725.554843,174,119,250,203
000228,0,0,0.516531,0.483469,true,3.615469,711.789635,715.405104,182,141,504,386
004835,1,1,0.006935,0.993065,true,3.808072,735.769270,739.577342,192,71,338,271
001088,1,1,0.058941,0.941059,true,3.733802,723.657500,727.391302,353,167,466,264
001908,0,0,0.988445,0.011555,true,3.754167,723.774375,727.528542,365,200,432,246
003848,1,1,0.045149,0.954851,true,4.048594,722.750989,726.799583,211,49,530,239
001776,0,0,0.997961,0.002039,true,3.742500,733.970260,737.712760,310,246,347,287
000086,0,0,0.999814,0.000186,true,4.004375,723.517552,727.521927,427,232,456,265
001186,1,1,0.021069,0.978931,true,3.678125,766.088750,769.766875,360,63,610,302
001408,1,0,0.654960,0.345040,false,3.914792,724.317291,728.232083,223,50,561,311
002356,0,0,0.993232,0.006768,true,3.712917,729.386146,733.099063,345,188,382,213
000882,1,1,0.018787,0.981213,true,3.759531,735.088802,738.848333,309,191,436,328
003252,1,1,0.018489,0.981511,true,4.027813,720.375468,724.403281,192,115,304,203
001046,1,1,0.096236,0.903764,true,3.738698,728.281719,732.020417,141,129,192,188
001394,1,1,0.019248,0.980752,true,3.782292,729.309687,733.091979,280,181,351,239
002689,1,1,0.139142,0.860858,true,2.609531,717.271094,719.880625,195,105,274,167
003617,1,1,0.089475,0.910525,true,3.837240,721.017865,724.855105,221,156,244,210
000844,1,1,0.020948,0.979052,true,3.773437,760.003333,763.776770,314,92,665,356
001633,1,1,0.023816,0.976184,true,3.973438,730.891615,734.865053,467,160,514,220
002137,1,1,0.021077,0.978923,true,3.963958,729.650261,733.614219,282,165,375,260
004422,1,1,0.015945,0.984055,true,3.838594,731.895052,735.733646,325,247,412,375
000815,1,1,0.034438,0.965562,true,3.780625,748.461093,752.241718,308,131,410,227
001495,1,1,0.013007,0.986993,true,3.723854,732.157708,735.881562,189,114,288,203
002563,1,1,0.076571,0.923429,true,3.758594,740.004427,743.763021,236,187,289,260
004373,1,1,0.011136,0.988864,true,3.950208,728.877500,732.827708,299,61,457,217
003410,1,1,0.018187,0.981813,true,3.719114,733.703281,737.422395,289,96,396,184
000605,0,0,0.422683,0.577317,true,3.869531,729.124375,732.993906,288,158,357,215
003580,1,1,0.012524,0.987476,true,3.728906,727.908906,731.637812,161,19,429,224
000897,1,1,0.081302,0.918698,true,3.825625,732.722291,736.547916,195,139,325,228
003862,1,1,0.050376,0.949624,true,3.908125,729.265260,733.173385,365,224,432,316
002339,0,0,0.998064,0.001936,true,3.980834,728.793698,732.774532,393,185,440,217
004313,1,1,0.024023,0.975977,true,4.115104,770.483437,774.598541,247,219,397,377
002071,1,1,0.014699,0.985301,true,4.138438,738.566562,742.705000,451,206,592,356
004599,0,0,0.979179,0.020821,true,3.805938,719.813437,723.619375,324,252,388,303
001420,1,1,0.021273,0.978727,true,3.868802,722.931250,726.800052,204,146,442,306
004842,1,1,0.009591,0.990409,true,3.916875,734.726874,738.643749,361,136,455,224
001668,1,1,0.037472,0.962528,true,4.003750,732.471250,736.475000,262,145,328,227
002264,1,1,0.016221,0.983779,true,3.861250,747.650104,751.511354,321,169,400,256
000939,1,1,0.018979,0.981021,true,4.025781,724.431042,728.456823,236,152,334,250
003777,1,1,0.019890,0.980110,true,3.658281,789.620781,793.279062,235,45,489,244
001781,0,0,0.993292,0.006708,true,3.804115,725.818437,729.622552,298,115,373,155
000416,1,1,0.012313,0.987687,true,4.856407,733.130156,737.986563,168,114,352,243
001184,1,1,0.060619,0.939381,true,3.733125,739.708646,743.441771,376,170,446,259
002149,1,1,0.018744,0.981256,true,3.756302,725.794583,729.550885,141,174,319,364
004146,1,1,0.097105,0.902895,true,3.688385,734.249011,737.937396,171,145,247,198
003776,1,1,0.110966,0.889034,true,2.607500,721.782448,724.389948,416,93,452,146
000709,1,1,0.022148,0.977852,true,3.896823,724.350052,728.246875,382,83,559,204
001919,0,0,0.939334,0.060666,true,3.868750,737.317344,741.186094,324,151,456,228
002012,1,1,0.005540,0.994460,true,3.815573,736.835312,740.650885,299,173,468,276
002794,1,1,0.032982,0.967018,true,3.665573,723.722812,727.388385,315,159,426,274
001786,0,1,0.208186,0.791814,false,3.891562,733.405260,737.296822,279,138,582,388
000197,0,0,0.999415,0.000585,true,3.703906,741.695781,745.399687,385,125,567,262
003246,1,1,0.022955,0.977045,true,4.022500,722.883020,726.905520,329,170,432,294
003080,1,1,0.041315,0.958685,true,4.025313,722.561875,726.587188,345,105,498,206
002653,1,1,0.012443,0.987557,true,3.722604,781.938802,785.661406,278,56,456,171
003219,1,1,0.080748,0.919252,true,3.740886,714.396354,718.137240,392,93,536,176
002680,1,1,0.015053,0.984947,true,4.000521,727.264584,731.265105,232,117,591,362
002551,1,1,0.033536,0.966464,true,3.781302,736.126458,739.907760,430,169,520,262
003348,1,1,0.016395,0.983605,true,4.019844,730.714531,734.734375,307,67,400,174
002069,1,1,0.029082,0.970918,true,3.837187,737.807291,741.644478,354,222,522,377
003510,0,0,0.998811,0.001189,true,3.735208,758.433177,762.168385,150,116,208,167
