sample_id,gt,pred,prob_0,prob_1,correct,preprocess_ms,inference_ms,total_ms,xmin,ymin,xmax,ymax
001819,0,0,0.363115,0.636885,true,3.665781,226.460156,230.125937,261,195,508,324
003106,1,1,0.045898,0.954102,true,3.535625,230.276719,233.812344,228,202,288,264
001603,1,1,0.070889,0.929111,true,3.763906,232.612500,236.376406,164,38,674,319
004168,1,1,0.013124,0.986876,true,3.668594,225.508333,229.176927,419,288,537,409
004730,1,1,0.033059,0.966941,true,3.445000,227.508750,230.953750,164,145,340,234
004638,1,1,0.011543,0.988457,true,3.484896,239.705312,243.190208,164,135,370,267
003122,1,1,0.009226,0.990774,true,3.464531,229.388594,232.853125,179,73,294,145
004287,1,1,0.013678,0.986322,true,3.684323,233.937083,237.621406,288,135,433,262
003505,1,1,0.048620,0.951380,true,3.776719,224.670261,228.446980,327,234,411,302
003730,1,1,0.247507,0.752493,true,3.478490,233.866354,237.344844,300,243,404,328
002277,1,1,0.088823,0.911177,true,3.685209,230.859062,234.544271,172,218,222,290
004487,1,1,0.018732,0.981268,true,3.639948,226.208855,229.848803,336,207,454,292
003115,0,0,0.966365,0.033635,true,3.460937,223.806719,227.267656,244,156,345,210
004916,1,1,0.024755,0.975245,true,3.693125,234.574843,238.267968,323,89,444,175
000400,0,0,0.953260,0.046740,true,3.513958,228.390312,231.904270,393,95,446,151
004660,1,0,0.413135,0.586865,false,3.390156,225.487343,228.877499,127,89,441,304
001951,1,1,0.015321,0.984679,true,3.645313,228.171459,231.816772,288,110,386,215
004081,0,0,0.959721,0.040279,true,6.450833,225.387187,231.838020,493,303,551,336
000455,0,0,0.540652,0.459348,true,3.901197,229.637604,233.538801,352,66,494,164
002513,1,1,0.013003,0.986997,true,3.735052,228.154479,231.889531,218,52,308,168
004742,1,1,0.052660,0.947340,true,3.720157,228.438750,232.158907,175,63,281,156
002128,0,0,0.779723,0.220277,true,3.465157,221.076406,224.541563,331,84,427,193
001300,1,0,0.882405,0.117595,false,3.500833,235.637448,239.138281,136,79,360,284
002813,1,1,0.248299,0.751701,true,3.654635,232.380625,236.035260,249,117,322,192
001528,1,1,0.017092,0.982908,true,3.720625,231.329896,235.050521,531,81,648,196
000702,1,1,0.015087,0.984913,true,3.526146,218.370104,221.896250,181,239,268,369
000513,1,1,0.094035,0.905965,true,3.535833,233.200937,236.736770,227,60,394,212
002382,0,0,0.997652,0.002348,true,3.547136,228.738958,232.286094,241,144,378,222
002004,1,1,0.021038,0.978962,true,3.420260,229.513333,232.933593,364,143,441,245
000941,1,1,0.097671,0.902329,true,3.533281,222.073177,225.606458,397,190,518,275
004400,1,1,0.009112,0.990888,true,3.491823,219.494062,222.985885,365,95,582,291
000512,1,1,0.035160,0.964840,true,3.432083,225.488282,228.920365,178,53,404,203
004289,1,1,0.016113,0.983887,true,3.419532,225.272760,228.692292,229,137,568,384
003238,1,1,0.026989,0.973011,true,3.386823,218.697604,222.084427,255,38,485,268
001823,0,0,0.998916,0.001084,true,3.683177,218.935365,222.618542,126,124,183,162
001763,0,0,0.847041,0.152959,true,3.521563,234.721719,238.243282,339,59,566,196
001519,1,1,0.098294,0.901706,true,4.246979,234.150000,238.396979,248,138,374,219
002571,1,1,0.014515,0.985485,true,3.548125,233.781354,237.329479,350,137,454,234
002429,0,0,0.993472,0.006528,true,3.466718,218.560313,222.027031,405,165,456,210
001093,1,1,0.034190,0.965810,true,3.825417,232.129896,235.955313,353,352,441,432
000223,1,1,0.259096,0.740904,true,3.603750,230.899531,234.503281,259,110,464,273
002326,1,1,0.080041,0.919959,true,3.506667,229.138802,232.645469,238,140,322,190
001746,1,1,0.001978,0.998022,true,3.746875,224.068750,227.815625,401,141,602,347
002515,1,1,0.099725,0.900275,true,3.548594,236.686719,240.235313,270,110,393,204
004589,1,1,0.143814,0.856186,true,3.400156,243.182812,246.582968,139,107,610,408
002362,0,1,0.063932,0.936068,false,3.634531,244.448177,248.082708,520,180,586,254
001789,1,1,0.013802,0.986198,true,3.735157,230.176094,233.911251,387,155,526,329
004382,1,1,0.013611,0.986389,true,3.614375,224.604375,228.218750,106,42,440,448
001280,1,1,0.004107,0.995893,true,3.461250,234.890208,238.351458,195,155,309,284
002686,1,1,0.036646,0.963354,true,3.451875,226.555677,230.007552,285,94,380,188
001985,1,1,0.034911,0.965089,true,3.708750,235.268854,238.977604,228,68,468,249
003474,1,1,0.029154,0.970846,true,4.100000,225.753125,229.853125,271,127,370,207
000366,0,1,0.193934,0.806066,false,5.441041,227.922031,233.363072,500,188,569,252
004993,1,1,0.009718,0.990282,true,3.442031,233.668802,237.110833,236,192,370,329
004322,1,1,0.020486,0.979514,true,3.517813,227.545469,231.063282,463,177,547,269
001270,1,1,0.106421,0.893579,true,3.977344,229.310468,233.287812,149,179,327,332
002290,1,1,0.004426,0.995574,true,3.645000,219.497344,223.142344,174,79,424,264
003187,1,1,0.016805,0.983195,true,3.695313,228.167187,231.862500,301,149,415,282
000914,1,1,0.026237,0.973763,true,3.675729,230.967813,234.643542,273,51,416,195
002771,1,1,0.031763,0.968237,true,3.630364,232.249844,235.880208,282,130,442,246
003597,1,1,0.052591,0.947409,true,3.475208,226.168490,229.643698,312,83,570,214
001481,1,1,0.016678,0.983322,true,3.433282,227.614583,231.047865,209,207,326,289
000224,0,1,0.032681,0.967319,false,3.566875,228.740782,232.307657,270,186,408,303
000460,0,0,0.993011,0.006989,true,3.486927,223.325260,226.812187,223,123,354,188
002945,1,1,0.014385,0.985615,true,3.555156,226.797448,230.352604,131,75,365,264
002521,1,1,0.015290,0.984710,true,4.125417,234.184479,238.309896,425,125,650,298
001966,1,1,0.083561,0.916439,true,3.605678,232.770989,236.376667,259,10,430,94
000809,1,1,0.030964,0.969036,true,3.627969,228.748854,232.376823,449,250,547,367
001712,1,1,0.019284,0.980716,true,3.521510,227.986510,231.508020,363,180,563,343
002275,1,1,0.008051,0.991949,true,3.699323,219.700885,223.400208,283,158,444,281
002730,1,1,0.010140,0.989860,true,3.668281,227.788229,231.456510,344,158,512,313
001435,0,0,0.966828,0.033172,true,3.455468,229.333749,232.789217,276,119,369,184
002335,1,1,0.016701,0.983299,true,3.471406,225.237657,228.709063,188,78,570,349
000545,0,0,0.998533,0.001467,true,3.809688,220.186042,223.995730,251,200,301,238
001242,1,1,0.013711,0.986289,true,3.787135,232.516719,236.303854,187,75,326,180
001928,0,0,0.999764,0.000236,true,3.778646,233.839219,237.617865,457,138,488,167
000459,0,0,0.998716,0.001284,true,2.308542,228.828750,231.137292,179,93,212,115
001436,1,0,0.934833,0.065167,false,3.546510,223.368698,226.915208,255,107,369,200
001214,1,1,0.013212,0.986788,true,3.644167,235.054531,238.698698,248,233,346,324
004640,1,1,0.042108,0.957892,true,3.461979,231.371874,234.833853,309,142,412,251
002248,1,1,0.072729,0.927271,true,3.488125,226.996250,230.484375,330,165,404,276
004628,0,1,0.072201,0.927799,false,3.997395,219.440677,223.438072,287,210,425,310
004693,0,0,0.972232,0.027768,true,6.955938,225.814531,232.770469,235,69,337,125
004491,1,1,0.004320,0.995680,true,3.522500,239.890625,243.413125,402,158,494,275
000691,1,1,0.023973,0.976027,true,3.592813,234.027500,237.620313,231,69,344,160
003649,1,1,0.031111,0.968889,true,3.684218,230.981823,234.666041,291,94,550,271
001359,1,1,0.023612,0.976388,true,3.459687,222.873593,226.333280,341,180,513,374
000433,0,0,0.995259,0.004741,true,3.516823,232.494792,236.011615,435,172,480,211
000195,1,0,0.516381,0.483619,false,3.733906,232.623229,236.357135,204,84,610,332
001304,1,1,0.018101,0.981899,true,3.714687,229.639427,233.354114,29,116,338,349
001535,1,1,0.143895,0.856105,true,3.511562,217.112031,220.623593,215,122,364,231
004236,1,1,0.009657,0.990343,true,3.849896,228.925313,232.775209,130,126,283,238
001788,1,1,0.015774,0.984226,true,3.489844,231.674740,235.164584,125,118,231,223
004430,1,1,0.024620,0.975380,true,3.840156,235.990990,239.831146,334,143,444,266
003906,1,1,0.064359,0.935641,true,3.478386,225.003125,228.481511,169,80,550,260
003386,1,1,0.025842,0.974158,true,3.435729,226.323593,229.759322,176,130,236,200
000773,1,1,0.020836,0.979164,true,3.643855,229.436250,233.080105,292,77,428,195
001688,1,1,0.020983,0.979017,true,3.591927,227.234167,230.826094,371,101,458,199
004000,1,1,0.004533,0.995467,true,3.750052,226.001875,229.751927,241,67,370,212
000048,0,1,0.011811,0.988189,false,3.488750,229.222032,232.710782,410,133,635,325
002878,0,0,0.998646,0.001354,true,3.569740,237.271979,240.841719,242,135,292,180
001352,1,1,0.145616,0.854384,true,3.474844,232.663177,236.138021,184,88,265,146
003842,1,1,0.031530,0.968470,true,2.618645,232.992760,235.611405,208,130,304,219
000083,1,1,0.184514,0.815486,true,3.664218,225.416874,229.081092,243,170,315,261
004369,1,1,0.026298,0.973702,true,3.445000,234.993020,238.438020,244,74,585,247
004338,1,0,0.522258,0.477742,false,3.735052,234.449271,238.184323,149,158,280,243
000385,0,1,0.154804,0.845196,false,3.632240,234.385052,238.017292,108,159,202,234
004522,1,1,0.098462,0.901538,true,3.763750,237.857032,241.620782,311,49,661,238
001486,1,1,0.017605,0.982395,true,3.656093,220.915000,224.571093,265,158,350,284
001666,1,1,0.032942,0.967058,true,3.555052,247.932447,251.487499,179,217,255,299
002072,1,1,0.183611,0.816389,true,3.474844,233.884583,237.359427,275,86,522,360
002519,1,1,0.008220,0.991780,true,3.687187,224.231979,227.919166,262,112,418,267
001795,0,0,0.998932,0.001068,true,3.854218,216.164062,220.018280,116,169,147,218
002799,1,1,0.029062,0.970938,true,3.624687,240.165312,243.789999,239,158,343,233
002124,1,1,0.084236,0.915764,true,3.523021,235.524219,239.047240,411,176,490,243
001729,0,0,0.975626,0.024374,true,3.528281,230.801511,234.329792,45,50,407,191
000120,0,0,0.987311,0.012689,true,3.466614,229.563645,233.030259,435,96,682,179
002060,1,1,0.027615,0.972385,true,3.608281,223.360520,226.968801,343,79,609,250
001349,1,1,0.010022,0.989978,true,3.592344,230.168490,233.760834,301,156,469,306
003138,1,1,0.001493,0.998507,true,3.692813,227.470156,231.162969,270,281,490,488
001572,1,1,0.044190,0.955810,true,3.559948,227.181979,230.741927,327,123,406,215
004986,1,1,0.057120,0.942880,true,3.667500,222.542916,226.210416,454,139,546,271
003175,1,1,0.026775,0.973225,true,3.567865,231.477291,235.045156,384,165,468,264
001626,1,1,0.047107,0.952893,true,3.552031,226.333594,229.885625,326,119,421,195
003231,1,1,0.008880,0.991120,true,3.665781,232.166510,235.832291,399,91,530,248
004770,1,1,0.009455,0.990545,true,3.538750,229.725625,233.264375,121,79,368,196
002373,0,0,0.998966,0.001034,true,3.599427,235.699166,239.298593,199,180,278,220
000487,0,0,0.999546,0.000455,true,3.667031,234.174791,237.841822,289,118,334,162
002359,0,0,0.879333,0.120667,true,3.789896,231.229739,235.019635,291,196,370,251
003392,0,0,0.955745,0.044255,true,3.406406,229.855312,233.261718,328,118,598,227
001944,0,0,0.999475,0.000525,true,3.731615,220.886719,224.618334,449,151,497,188
002964,0,0,0.955490,0.044510,true,4.679219,228.941771,233.620990,408,156,441,183
004300,1,1,0.065461,0.934539,true,3.454531,227.385260,230.839791,198,39,458,234
003943,1,0,0.691587,0.308413,false,3.587083,228.887865,232.474948,265,112,586,333
004829,1,1,0.248681,0.751319,true,3.718542,219.953750,223.672292,307,159,408,238
002912,1,1,0.096771,0.903229,true,3.882656,228.400312,232.282968,204,143,303,206
004680,0,0,0.427070,0.572930,true,3.674219,227.736458,231.410677,213,170,352,249
003782,1,1,0.019784,0.980216,true,3.455938,228.530625,231.986563,125,210,374,447
000430,0,0,0.997445,0.002555,true,3.460521,219.212448,222.672969,475,237,546,282
001166,1,1,0.026165,0.973835,true,3.470469,233.489063,236.959532,398,159,558,325
003477,0,0,0.860941,0.139059,true,3.524062,229.857083,233.381145,255,79,635,428
004489,1,1,0.005110,0.994890,true,3.466146,226.760000,230.226146,188,156,350,296
001875,0,0,0.949266,0.050734,true,3.478437,223.462136,226.940573,317,179,433,245
000304,0,0,0.993209,0.006791,true,7.737656,223.565885,231.303541,103,118,602,345
001554,1,1,0.007234,0.992766,true,3.606875,233.606562,237.213437,103,112,221,206
004205,1,1,0.002406,0.997594,true,3.485625,237.039583,240.525208,259,79,509,268
003764,1,1,0.004824,0.995176,true,3.565365,230.213073,233.778438,396,123,470,214
004552,1,1,0.027174,0.972826,true,3.424948,226.799114,230.224062,259,188,424,315
004830,1,1,0.024508,0.975492,true,3.774688,233.096563,236.871251,320,191,435,301
004788,1,1,0.041726,0.958274,true,3.718906,229.723073,233.441979,150,85,268,187
002019,1,1,0.049571,0.950429,true,4.087344,231.157188,235.244532,365,139,498,290
004971,1,1,0.075009,0.924991,true,3.672865,223.943906,227.616771,214,76,349,153
001263,1,1,0.027526,0.972474,true,3.623177,231.870625,235.493802,196,67,326,175
004017,1,1,0.049867,0.950134,true,3.479792,230.783698,234.263490,233,111,535,392
001692,1,0,0.703206,0.296794,false,3.573750,227.759218,231.332968,201,188,296,258
004729,1,1,0.009447,0.990553,true,3.708593,219.178750,222.887343,455,153,571,302
000438,0,0,0.908161,0.091839,true,3.553906,231.178906,234.732812,224,220,433,423
001657,1,1,0.008466,0.991534,true,3.818854,246.080156,249.899010,291,99,425,250
003359,1,1,0.030159,0.969841,true,4.035000,243.522969,247.557969,422,98,494,195
004381,1,1,0.020431,0.979569,true,3.774844,243.482812,247.257656,142,54,488,432
003506,0,0,0.999930,0.000070,true,4.099062,248.776614,252.875676,357,99,388,125
004969,1,1,0.028411,0.971589,true,3.698542,233.120990,236.819532,235,66,350,199
002317,1,1,0.167570,0.832430,true,3.790416,242.834375,246.624791,261,266,372,388
000641,0,0,0.999785,0.000215,true,3.721719,250.418437,254.140156,317,147,362,192
003020,1,1,0.009384,0.990617,true,3.939896,236.448438,240.388334,321,74,536,237
000519,0,0,0.931322,0.068678,true,3.807448,231.266719,235.074167,253,188,361,271
001337,1,0,0.655804,0.344196,false,3.586250,228.777344,232.363594,233,75,286,114
000949,1,1,0.156972,0.843028,true,3.564062,235.270781,238.834843,344,170,442,310
004189,1,1,0.039887,0.960113,true,3.542344,233.169063,236.711407,373,148,489,232
001461,1,1,0.015933,0.984067,true,4.144688,228.173177,232.317865,246,170,495,349
002085,1,0,0.939986,0.060014,false,3.657969,224.704219,228.362188,398,162,564,285
003355,1,1,0.018895,0.981105,true,3.515000,233.832031,237.347031,231,142,320,236
001760,1,1,0.008781,0.991219,true,3.577969,229.676667,233.254636,233,118,355,254
000379,0,0,0.994302,0.005698,true,3.712500,226.208698,229.921198,189,192,225,238
002618,1,1,0.006424,0.993576,true,3.662760,227.632239,231.294999,274,55,417,162
003989,1,1,0.023455,0.976545,true,3.638750,229.291563,232.930313,100,126,173,212
002474,0,0,0.999361,0.000639,true,3.544635,234.940625,238.485260,333,269,361,308
004760,1,1,0.097555,0.902445,true,3.749531,230.597812,234.347343,228,167,315,234
004850,1,1,0.050923,0.949077,true,3.679271,230.623437,234.302708,284,86,480,206
003575,0,0,0.995672,0.004328,true,3.897604,219.810313,223.707917,237,270,303,336
004272,1,1,0.159107,0.840893,true,3.540000,235.434844,238.974844,151,121,346,271
000998,1,1,0.021521,0.978479,true,3.676563,244.822344,248.498907,470,77,566,166
000802,1,1,0.023264,0.976736,true,3.984740,250.320104,254.304844,248,108,414,257
003781,1,1,0.021106,0.978894,true,3.878698,249.850729,253.729427,119,198,323,412
004358,1,1,0.019141,0.980859,true,3.891719,236.682552,240.574271,372,117,551,305
001125,1,1,0.031846,0.968154,true,4.525157,233.810312,238.335469,171,164,271,244
003883,1,1,0.036828,0.963172,true,3.927657,247.186563,251.114220,319,91,470,207
001361,1,1,0.021973,0.978027,true,4.079375,243.042708,247.122083,303,159,420,282
001665,1,1,0.169888,0.830112,true,4.401250,243.805521,248.206771,275,147,585,512
003804,1,1,0.019735,0.980265,true,3.844896,239.166093,243.010989,300,196,409,299
004398,1,1,0.032566,0.967434,true,3.734531,239.072656,242.807187,460,150,557,263
003974,0,1,0.020266,0.979734,false,3.857969,252.704219,256.562188,458,94,513,147
002858,0,0,0.927859,0.072141,true,3.762188,247.077083,250.839271,148,110,551,408
000054,1,1,0.037527,0.962473,true,3.975781,250.291355,254.267136,206,82,285,155
003682,1,1,0.017425,0.982575,true,3.773906,245.502343,249.276249,264,151,362,280
000194,1,1,0.004646,0.995354,true,3.901823,237.780312,241.682135,188,140,403,363
002048,1,1,0.053603,0.946397,true,3.538333,223.925625,227.463958,271,227,428,390
004911,1,1,0.005421,0.994579,true,3.690261,229.619791,233.310052,272,109,468,264
000300,0,0,0.303268,0.696732,true,3.478489,230.275729,233.754218,363,167,584,356
004486,1,1,0.009135,0.990865,true,3.537709,227.994271,231.531980,56,79,181,215
000276,0,0,0.987625,0.012375,true,3.666771,218.870469,222.537240,237,100,472,189
004475,1,1,0.004780,0.995220,true,3.417969,228.835208,232.253177,369,71,529,167
003116,1,1,0.065549,0.934451,true,3.475469,226.956979,230.432448,402,95,488,172
004929,1,1,0.008583,0.991417,true,3.822813,225.925052,229.747865,470,146,571,268
004645,1,1,0.016246,0.983754,true,3.648385,226.895000,230.543385,177,153,353,275
004130,0,0,0.999183,0.000817,true,3.548229,235.839062,239.387291,396,202,437,227
001012,1,1,0.018759,0.981241,true,3.716459,232.299688,236.016147,296,109,511,291
004478,1,1,0.006836,0.993164,true,3.347864,234.799532,238.147396,106,182,199,254
002875,0,0,0.998873,0.001127,true,3.525209,220.211198,223.736407,311,134,369,175
002451,1,1,0.042211,0.957789,true,4.471563,228.086250,232.557813,292,305,377,367
004122,0,0,0.592318,0.407682,true,3.687812,230.943281,234.631093,327,60,510,187
000774,1,1,0.017737,0.982263,true,3.532760,226.328906,229.861666,307,74,428,191
004955,1,1,0.025629,0.974371,true,3.610677,235.103125,238.713802,99,18,304,166
002461,0,0,0.801682,0.198318,true,3.744844,233.399167,237.144011,321,262,418,330
000060,0,0,0.875304,0.124696,true,3.630052,243.856510,247.486562,324,174,579,362
004325,1,1,0.024065,0.975935,true,3.820313,245.600521,249.420834,308,86,405,202
003055,1,1,0.014886,0.985114,true,4.091563,239.701094,243.792657,245,85,372,183
002310,1,1,0.016290,0.983710,true,3.846875,245.437396,249.284271,383,118,457,209
000966,0,1,0.171086,0.828914,false,3.984688,241.730781,245.715469,400,129,554,228
002098,1,1,0.015730,0.984269,true,3.711615,249.469011,253.180626,540,170,660,279
004336,1,1,0.013231,0.986769,true,3.775833,243.191719,246.967552,168,127,265,219
004099,0,0,0.986572,0.013428,true,3.880521,240.253281,244.133802,372,168,473,232
002899,0,0,0.993376,0.006624,true,3.910260,243.341718,247.251978,373,133,589,260
004213,1,1,0.251882,0.748118,true,3.700469,236.948281,240.648750,282,288,395,383
004756,1,1,0.016443,0.983557,true,3.662135,233.651198,237.313333,183,98,394,308
000712,1,1,0.033601,0.966399,true,3.847083,246.863594,250.710677,146,51,365,196
002700,1,1,0.035547,0.964453,true,4.220156,248.019688,252.239844,158,169,338,291
000137,0,1,0.016292,0.983708,false,3.822917,245.257917,249.080834,145,66,422,325
001038,1,1,0.042070,0.957930,true,3.974219,250.595052,254.569271,338,89,550,240
000006,0,0,0.988990,0.011010,true,3.871093,238.798125,242.669218,248,125,495,297
002665,1,1,0.025887,0.974113,true,3.798281,252.201719,256.000000,201,76,317,174
000496,0,0,0.983163,0.016837,true,3.660260,246.921718,250.581978,52,47,463,269
002646,1,0,0.562843,0.437157,false,3.720834,248.247864,251.968698,132,54,569,295
001105,1,1,0.013491,0.986509,true,3.673125,247.663282,251.336407,227,96,326,198
004181,1,1,0.013927,0.986073,true,3.853750,245.029063,248.882813,110,93,605,381
002735,1,1,0.002410,0.997590,true,3.944531,233.150885,237.095416,210,62,321,188
000413,0,0,0.443900,0.556100,true,3.708593,238.094063,241.802656,351,60,514,136
002518,1,1,0.006028,0.993972,true,3.475521,239.420313,242.895834,280,81,460,243
000101,1,1,0.055171,0.944829,true,3.464531,234.853906,238.318437,336,150,561,323
004810,1,1,0.008484,0.991516,true,3.479219,225.488281,228.967500,221,130,317,216
000566,0,0,0.998381,0.001619,true,3.416198,224.744740,228.160938,323,129,362,166
001065,1,1,0.026444,0.973556,true,3.440104,232.556615,235.996719,315,166,432,279
002033,1,1,0.004810,0.995190,true,3.400781,232.083438,235.484219,298,171,471,293
001101,1,1,0.011551,0.988449,true,3.669687,237.347448,241.017135,457,122,569,217
001625,1,1,0.102513,0.897487,true,3.880000,243.035781,246.915781,505,113,559,179
001974,1,1,0.038734,0.961266,true,4.088177,254.393177,258.481354,274,181,408,262
002247,1,1,0.032051,0.967949,true,3.861562,245.370885,249.232447,289,48,479,171
001326,1,1,0.035996,0.964004,true,3.918646,247.453750,251.372396,407,177,527,312
004315,1,1,0.014925,0.985075,true,3.835156,247.388020,251.223176,444,126,619,244
000623,0,0,0.942928,0.057072,true,3.889375,246.809479,250.698854,424,336,584,505
004165,0,0,0.973341,0.026659,true,3.975105,240.933594,244.908699,126,142,192,166
001475,1,1,0.026308,0.973692,true,3.873178,250.149166,254.022344,244,125,332,218
003205,1,1,0.037996,0.962004,true,3.658386,247.543490,251.201876,348,123,607,298
000573,0,0,0.814431,0.185569,true,3.670000,240.817344,244.487344,223,65,527,317
000468,0,0,0.991280,0.008720,true,4.108229,243.413489,247.521718,90,58,433,335
002989,1,1,0.008344,0.991656,true,3.735156,234.633385,238.368541,232,81,388,204
004889,1,1,0.032300,0.967700,true,3.729739,233.389219,237.118958,277,133,348,194
004465,1,1,0.021570,0.978430,true,3.831302,250.059219,253.890521,397,71,518,179
004001,1,1,0.005554,0.994446,true,3.903281,245.670573,249.573854,393,101,513,242
003774,1,1,0.018774,0.981225,true,3.891406,249.010260,252.901666,435,158,523,246
001240,1,1,0.009358,0.990642,true,3.698698,249.605781,253.304479,440,271,504,341
002092,1,1,0.020479,0.979521,true,3.770625,236.897708,240.668333,446,193,605,379
001697,1,1,0.043609,0.956391,true,3.902031,247.389532,251.291563,191,119,369,283
002483,1,1,0.113761,0.886239,true,3.981302,247.823802,251.805104,278,81,592,313
003010,0,1,0.196159,0.803841,false,3.721302,243.335625,247.056927,142,149,220,214
004678,0,0,0.319658,0.680342,true,3.727552,245.674635,249.402187,248,139,358,202
001831,0,0,0.998914,0.001086,true,3.954896,246.071250,250.026146,341,190,390,227
001886,0,0,0.952266,0.047734,true,3.691094,239.228229,242.919323,266,108,452,212
002517,0,0,0.999980,0.000020,true,3.811250,241.424375,245.235625,377,163,416,187
003006,1,1,0.043420,0.956580,true,3.928334,241.974115,245.902449,319,201,398,283
002079,1,1,0.056544,0.943456,true,3.680625,245.136511,248.817136,174,119,250,203
000228,0,0,0.516635,0.483365,true,3.784271,239.030781,242.815052,182,141,504,386
004835,1,1,0.005095,0.994905,true,3.929843,233.697343,237.627186,192,71,338,271
001088,1,1,0.049993,0.950007,true,3.799531,257.263125,261.062656,353,167,466,264
001908,0,0,0.991574,0.008426,true,3.908593,252.572447,256.481040,365,200,432,246
003848,1,1,0.042407,0.957593,true,3.694843,246.712291,250.407134,211,49,530,239
001776,0,0,0.998442,0.001558,true,3.674010,245.516562,249.190572,310,246,347,287
000086,0,0,0.999880,0.000120,true,3.916094,245.684688,249.600782,427,232,456,265
001186,1,1,0.016113,0.983887,true,3.861094,239.120156,242.981250,360,63,610,302
001408,1,0,0.653102,0.346898,false,3.834010,241.328750,245.162760,223,50,561,311
002356,0,0,0.994513,0.005487,true,4.064531,239.493282,243.557813,345,188,382,213
000882,1,1,0.015472,0.984528,true,3.821198,244.453906,248.275104,309,191,436,328
003252,1,1,0.014501,0.985499,true,3.808750,241.633437,245.442187,192,115,304,203
001046,1,1,0.085952,0.914048,true,4.210208,245.370938,249.581146,141,129,192,188
001394,1,1,0.013519,0.986481,true,3.787709,250.121093,253.908802,280,181,351,239
002689,1,1,0.140146,0.859854,true,3.770521,253.297344,257.067865,195,105,274,167
003617,1,1,0.066703,0.933297,true,3.785312,248.298437,252.083749,221,156,244,210
000844,1,1,0.016220,0.983780,true,3.688385,246.981407,250.669792,314,92,665,356
001633,1,1,0.017230,0.982770,true,3.929375,247.433750,251.363125,467,160,514,220
002137,1,1,0.017064,0.982936,true,3.828803,244.331041,248.159844,282,165,375,260
004422,1,1,0.013009,0.986991,true,3.742240,249.136406,252.878646,325,247,412,375
000815,1,1,0.030083,0.969917,true,3.653854,248.476406,252.130260,308,131,410,227
001495,1,1,0.009562,0.990438,true,4.213333,249.889531,254.102864,189,114,288,203
002563,1,1,0.067926,0.932074,true,3.974270,248.775416,252.749686,236,187,289,260
004373,1,1,0.008581,0.991419,true,3.945990,245.330469,249.276459,299,61,457,217
003410,1,1,0.012188,0.987812,true,3.710313,236.030677,239.740990,289,96,396,184
000605,0,0,0.454872,0.545128,true,3.734844,249.521406,253.256250,288,158,357,215
003580,1,1,0.009421,0.990579,true,3.599375,243.501562,247.100937,161,19,429,224
000897,1,1,0.076102,0.923898,true,4.017760,245.345625,249.363385,195,139,325,228
003862,1,1,0.044718,0.955282,true,3.985209,241.214114,245.199323,365,224,432,316
002339,0,0,0.998489,0.001511,true,4.003281,233.248646,237.251927,393,185,440,217
004313,1,1,0.021387,0.978613,true,4.290781,243.269844,247.560625,247,219,397,377
002071,1,1,0.011145,0.988855,true,4.502031,243.833958,248.335989,451,206,592,356
004599,0,0,0.981574,0.018426,true,3.990677,253.169843,257.160520,324,252,388,303
001420,1,1,0.019570,0.980430,true,3.668490,237.951354,241.619844,204,146,442,306
004842,1,1,0.007263,0.992737,true,4.126875,234.112083,238.238958,361,136,455,224
001668,1,1,0.031175,0.968825,true,3.790000,234.020312,237.810312,262,145,328,227
002264,1,1,0.011961,0.988039,true,3.940000,246.415625,250.355625,321,169,400,256
000939,1,1,0.013559,0.986441,true,3.928750,239.835469,243.764219,236,152,334,250
003777,1,1,0.016341,0.983659,true,4.103490,252.704010,256.807500,235,45,489,244
001781,0,0,0.995694,0.004306,true,3.879011,253.333750,257.212761,298,115,373,155
000416,1,1,0.009735,0.990265,true,3.659375,231.418854,235.078229,168,114,352,243
001184,1,1,0.053140,0.946860,true,3.821407,236.964323,240.785730,376,170,446,259
002149,1,1,0.014986,0.985014,true,3.444531,235.371249,238.815780,141,174,319,364
004146,1,1,0.086864,0.913136,true,3.595468,236.904218,240.499686,171,145,247,198
003776,1,1,0.102969,0.897031,true,3.665052,232.278021,235.943073,416,93,452,146
000709,1,1,0.019464,0.980536,true,3.425000,226.417916,229.842916,382,83,559,204
001919,0,0,0.957618,0.042382,true,3.771718,234.462760,238.234478,324,151,456,228
002012,1,1,0.003353,0.996647,true,3.440312,236.965000,240.405312,299,173,468,276
002794,1,1,0.027839,0.972161,true,3.460781,228.638542,232.099323,315,159,426,274
001786,0,1,0.211382,0.788618,false,3.448125,231.732708,235.180833,279,138,582,388
000197,0,0,0.999633,0.000367,true,3.970625,243.980573,247.951198,385,125,567,262
003246,1,1,0.017237,0.982763,true,3.761250,244.474687,248.235937,329,170,432,294
003080,1,1,0.033081,0.966919,true,3.920469,242.692760,246.613229,345,105,498,206
002653,1,1,0.009988,0.990012,true,3.948750,239.686250,243.635000,278,56,456,171
003219,1,1,0.068941,0.931059,true,3.991250,237.273020,241.264270,392,93,536,176
002680,1,1,0.011748,0.988252,true,3.815729,232.149844,235.965573,232,117,591,362
002551,1,1,0.026990,0.973010,true,3.728854,239.600156,243.329010,430,169,520,262
003348,1,1,0.013759,0.986241,true,3.894583,239.402968,243.297551,307,67,400,174
002069,1,1,0.021983,0.978017,true,3.730416,246.500573,250.230989,354,222,522,377
003510,0,0,0.998971,0.001029,true,3.847187,249.337968,253.185155,150,116,208,167
