sample_id,split,label,class_name,xml_object_name,orig_filename,filename,width,height,bytes,sha256,dhash64,ahash64,image_relpath
test_malignant_0117,test,1,malignant,0,malignant (117).png,test_malignant_0117.png,611,434,291593,d27f610666ad9f1e0613b9eac770a63a492d490c9a459cd651a6e25088eeea7e,6f4bc98111303393,ffff1f3f03000000,JPEGImages/test_malignant_0117.png
test_malignant_0128,test,1,malignant,0,malignant (128).png,test_malignant_0128.png,625,468,342034,b0eed393d49fde4b5981664c2956d6e6fd36f96c40c24d0e92bc7eb8ff77aeb7,4e30b2f060707878,7f7f070707010000,JPEGImages/test_malignant_0128.png
test_malignant_0138,test,1,malignant,0,malignant (138).png,test_malignant_0138.png,556,467,314632,ac1259176048f00e92ea1ce32b18f04a9a160dec22759a7ab7beccdd522775b0,2d267361e0f29c69,ffffffcf81000000,JPEGImages/test_malignant_0138.png
test_malignant_0140,test,1,malignant,0,malignant (140).png,test_malignant_0140.png,546,463,283569,59c173eb84deb59d5c3f6cc4f9655fcd699cd02eaf4da48bb4201bc5c178a718,7859cc8262326667,fff3d1bf6c000000,JPEGImages/test_malignant_0140.png
test_malignant_0148,test,1,malignant,0,malignant (148).png,test_malignant_0148.png,556,463,340178,92e6b57d74173719646d1b0cec950db906725508a6026bbe6bf2694f0046c413,5ce3293d3e27191c,fffffff3780c0000,JPEGImages/test_malignant_0148.png
test_malignant_0154,test,1,malignant,0,malignant (154).png,test_malignant_0154.png,556,464,308467,e6151c254d956133e18a52ee9000578a18b8080570893fb2008524e95a420585,4c59f1e444367e38,ffd7838f7d704000,JPEGImages/test_malignant_0154.png
test_malignant_0155,test,1,malignant,0,malignant (155).png,test_malignant_0155.png,551,487,341918,75442df41aec7c7a2aecdab885117ba44370b729446dbfd425c1c96e19bcafd3,977171e0e1c1c1e1,ffe7e7c7c7830000,JPEGImages/test_malignant_0155.png
test_malignant_0157,test,1,malignant,0,malignant (157).png,test_malignant_0157.png,564,471,289289,57ceeeddfa2d07890e24f1cba9689886d2c2dcd46798a251f46342f7a856df6b,97ed666723236363,ffffcf0f06040000,JPEGImages/test_malignant_0157.png
test_malignant_0161,test,1,malignant,0,malignant (161).png,test_malignant_0161.png,694,576,390787,468cfabd042a7414628b836862a2eef23d7898927a960c4c2b11a08349fc2a00,70e0e464f0c2e0e0,f7e7efc103010100,JPEGImages/test_malignant_0161.png
test_malignant_0165,test,1,malignant,0,malignant (165).png,test_malignant_0165.png,505,332,155757,305860eef1c4a9b3388d71a06394ce037514644b4bd6d3996ecc05cc50676e8b,af676c6cd0c0c0c0,ffffe8c180000000,JPEGImages/test_malignant_0165.png
test_malignant_0167,test,1,malignant,0,malignant (167).png,test_malignant_0167.png,563,459,308897,f1422e9c69d54de8e07ac7aca853752ca8bcbdce2c99952edc485f0f57e48ac8,fc3e0e82a2ce5b18,ffffff0f00005000,JPEGImages/test_malignant_0167.png
test_malignant_0173,test,1,malignant,0,malignant (173).png,test_malignant_0173.png,573,451,235445,b200b93a5c2b0f8d8ddc92e7a6b04c951dc19f31466930c81bb9cd2ee31b8bc1,bafccc8ccc8c0cde,f7f0f91110181890,JPEGImages/test_malignant_0173.png
test_malignant_0178,test,1,malignant,0,malignant (178).png,test_malignant_0178.png,562,467,284640,44193b44ac03fd36b5404b9ca930ab03e27503057aed696ca989ba4e7010a12a,5c7ad8d8888908d8,fbf1f38313030000,JPEGImages/test_malignant_0178.png
test_malignant_0182,test,1,malignant,0,malignant (182).png,test_malignant_0182.png,689,583,397316,ca3a29c0a0d8817e45e5f7115ba87eef8a10628483b3149a81c875a8da2b01d6,3028647070e0b0f1,ffffefc703010000,JPEGImages/test_malignant_0182.png
test_malignant_0200,test,1,malignant,0,malignant (200).png,test_malignant_0200.png,438,463,259926,fde271d16a1477ad865b120bdf850c949a10996ccaa0bb0d472a269e88820d53,b8274b1806981c70,ffffffff3c000000,JPEGImages/test_malignant_0200.png
test_malignant_0203,test,1,malignant,0,malignant (203).png,test_malignant_0203.png,577,411,238612,91c94dfd63d3f244200c10805b2c339eb66fded2c15bec8255d5bf539ed68485,cc6df3f29a9898a8,ffffc4e4b0300000,JPEGImages/test_malignant_0203.png
test_malignant_0206,test,1,malignant,0,malignant (206).png,test_malignant_0206.png,792,571,431492,827c34874e81aec87bf58b6c53a85db26666eea2c319c82cb4cd2bf593faf7ae,4a6a63f171e1e07c,ffffdf0703000040,JPEGImages/test_malignant_0206.png
test_malignant_0208,test,1,malignant,0,malignant (208).png,test_malignant_0208.png,617,664,317911,572b04b24730bfbd30efddf90a454009759356b3024f3fb3621cb1f6e2b80693,11646ce0c0e1c3e6,ffffe18000000000,JPEGImages/test_malignant_0208.png
trainval_benign_0001,trainval,0,benign,0,benign (1).png,trainval_benign_0001.png,562,471,334346,6941fb64feb59a1654e5d4406d38154f1c894aaa4b8060062ab16ee0e2d9d4cb,696d794b931b0f07,fffffffff6300000,JPEGImages/trainval_benign_0001.png
trainval_benign_0002,trainval,0,benign,0,benign (2).png,trainval_benign_0002.png,557,473,345191,32b866585194bb9b614768b59e2eecc04e3e394c0013dc21729e1de7f8f5e3ab,c7cb1b09e5373733,ffffff7f8e600000,JPEGImages/trainval_benign_0002.png
trainval_benign_0003,trainval,0,benign,0,benign (3).png,trainval_benign_0003.png,558,471,323683,35bc400991087c0582b34caa751794b14941a879f931db35844c8308f35d6ddc,4c434c0843cb8b89,fffffffb1e040000,JPEGImages/trainval_benign_0003.png
trainval_benign_0006,trainval,0,benign,0,benign (6).png,trainval_benign_0006.png,558,467,347586,fb6406d1098bce434ae75470fc7c8a421ea161351f9a673c1dde2d1795ce55f8,8381e9c383c383c0,ffff8b0f0e0c0000,JPEGImages/trainval_benign_0006.png
trainval_benign_0007,trainval,0,benign,0,benign (7).png,trainval_benign_0007.png,624,578,390009,6e4d03e45af912d2db9a7f334fc845da6eb1008c943a9555d4880a5271c43a37,b967ccd63f1f0b17,fffffffffc300000,JPEGImages/trainval_benign_0007.png
trainval_benign_0008,trainval,0,benign,0,benign (8).png,trainval_benign_0008.png,617,585,375985,084bbbb6e16ca8cc9e0f920d08f4ab7b858034753abaf1e8766db7456c3adabb,cc0d38ec6c6c4c4e,fffffffbf8400000,JPEGImages/trainval_benign_0008.png
trainval_benign_0010,trainval,0,benign,0,benign (10).png,trainval_benign_0010.png,683,585,420559,05168bd19ca6820136249f830b97aae5e0baead5dad117c6d31dd22655193146,b48e84d17464e4f1,ff9f1fffe1c0c080,JPEGImages/trainval_benign_0010.png
trainval_benign_0011,trainval,0,benign,0,benign (11).png,trainval_benign_0011.png,689,587,431733,8d6e322fdac273a60a0076b39c10f0207c8a6127d1a92e1de651a0f27a186dbb,ec713731787f731d,fb6774eff0fc0000,JPEGImages/trainval_benign_0011.png
trainval_benign_0012,trainval,0,benign,0,benign (12).png,trainval_benign_0012.png,678,571,406977,041a9c1b018e310b8df5cd769bba8cb8097120a979d9a01b8cddd7dc9d8e085f,53271b39f0c1c1c8,00feff6303070300,JPEGImages/trainval_benign_0012.png
trainval_benign_0015,trainval,0,benign,0,benign (15).png,trainval_benign_0015.png,701,526,377056,c1206fd374b375459789b92a2437f3c3a0621e648a6ff14a2b630f7686a768a4,179aaa1d1c1a1e1a,3e10ff7f11373800,JPEGImages/trainval_benign_0015.png
trainval_benign_0016,trainval,0,benign,0,benign (16).png,trainval_benign_0016.png,558,462,307552,dfeb05e84bcd1f8df9613a8bb10eeaab50d174249b2f2bc6b7e6087afb20b461,4916091b0721f191,ffffffff3f020000,JPEGImages/trainval_benign_0016.png
trainval_benign_0017,trainval,0,benign,0,benign (17).png,trainval_benign_0017.png,558,463,317912,33fc10832c6fd9717370829eb301d34e14b211a4831a009778e3615da8017f61,5269397305878786,fffffffe3f1e0000,JPEGImages/trainval_benign_0017.png
trainval_benign_0020,trainval,0,benign,0,benign (20).png,trainval_benign_0020.png,319,473,183046,f9e6bc3e2b3809d37fe305b0f66ab6c87d4bd3391b701de8bd4477bac4725182,cb61e3cfcfc7ce70,ffffc71c08000000,JPEGImages/trainval_benign_0020.png
trainval_benign_0021,trainval,0,benign,0,benign (21).png,trainval_benign_0021.png,558,451,311674,be6390b454e962f43d71897ffe9afca6614f5254ff9376d83aed7bd1ff1f07de,65db999d0d31310f,fffeb7bf3a262000,JPEGImages/trainval_benign_0021.png
trainval_benign_0022,trainval,0,benign,0,benign (22).png,trainval_benign_0022.png,562,463,307519,82f1c094a8729ac23e235a1574359cdd547ded82978cbdfcff3ffaed2cab661b,ec565b71e0c89898,ffffffc781101000,JPEGImages/trainval_benign_0022.png
trainval_benign_0024,trainval,0,benign,0,benign (24).png,trainval_benign_0024.png,556,467,312549,88231e1a1ad35d2de215203a3d006a9eb067f250dcaf47af2e9a808c2818ca09,ceea06195a4626bd,ffd5ff7ff3f90000,JPEGImages/trainval_benign_0024.png
trainval_benign_0025,trainval,0,benign,0,benign (25).png,trainval_benign_0025.png,770,583,462726,603b97e8e840ad6ac4e56f79dc5abaaddb3a1edf4fc595bcd9ad31f425560d5a,d81939d79f4ecb79,fffffffcf8f80000,JPEGImages/trainval_benign_0025.png
trainval_benign_0027,trainval,0,benign,0,benign (27).png,trainval_benign_0027.png,774,576,467312,79f023797f63d8fe6bb56a9b9c53b1332c1efd06de5f0fb082b42b203fa47620,845919290d4c1edc,fff7f7ff7f000000,JPEGImages/trainval_benign_0027.png
trainval_benign_0028,trainval,0,benign,0,benign (28).png,trainval_benign_0028.png,841,696,545248,3e5b3885ba2902592a20256554ff8978ba68e39fa891ca0cb1797becb8fa5d60,ce8d9332793373b3,0000ffe102e46607,JPEGImages/trainval_benign_0028.png
trainval_benign_0030,trainval,0,benign,0,benign (30).png,trainval_benign_0030.png,557,462,284484,9695d016d83cb56dbf474a49897cc39d7af394bb95f7b887f4b13caa0d6dbdec,ec61501093b2c0f0,ffcf7f3f07000000,JPEGImages/trainval_benign_0030.png
trainval_benign_0031,trainval,0,benign,0,benign (31).png,trainval_benign_0031.png,557,467,319500,77739ecbf66f3d0d89c630ef437e6a7c0013d5e85a3cb85496b1121754962a84,47484cb4b4a5bcbc,ffffffff80800000,JPEGImages/trainval_benign_0031.png
trainval_benign_0032,trainval,0,benign,0,benign (32).png,trainval_benign_0032.png,656,611,388081,16c53d580a2ecb9f9473e73508b5bdac0172f6075bf41fef620a55d4bfba7052,330a6127069f875a,ffff4f6f00000000,JPEGImages/trainval_benign_0032.png
trainval_benign_0033,trainval,0,benign,0,benign (33).png,trainval_benign_0033.png,556,468,303781,2d8606f1e0938aad6d9da182583e56cd1a023a8b51fc608256d979aa85e9ceee,b1c2c37131727171,ff9f0fe7e3400000,JPEGImages/trainval_benign_0033.png
trainval_benign_0034,trainval,0,benign,0,benign (34).png,trainval_benign_0034.png,558,471,320727,d9cfb184044b6b6701270de2676cb6454c70567667d819be207f2811b2953467,3de6691f19393018,ff8fff7e7e000000,JPEGImages/trainval_benign_0034.png
trainval_benign_0035,trainval,0,benign,0,benign (35).png,trainval_benign_0035.png,556,476,317203,5a4e96a6049bebcd933ae3e2040b2f31c863e49e8699bdc7e5392e94b62c72d4,f6af8f4e6f4f6e66,fff81cf8d0d0c0c0,JPEGImages/trainval_benign_0035.png
trainval_benign_0036,trainval,0,benign,0,benign (36).png,trainval_benign_0036.png,526,474,276636,228b28b10464d6ccf02f35fad67b2b8b33e4f93d62f18b3424e466e3c64c3160,355c45702206cccc,ffffffe3001c1901,JPEGImages/trainval_benign_0036.png
trainval_benign_0037,trainval,0,benign,0,benign (37).png,trainval_benign_0037.png,557,468,237380,8190a752cd9390c13f2b7fe39b547c72a6e46936844dfd641b71b4c56e692641,c8ecdcdcd8d2d0f0,ffcbc19100000000,JPEGImages/trainval_benign_0037.png
trainval_benign_0038,trainval,0,benign,0,benign (38).png,trainval_benign_0038.png,550,484,308985,7703a0d4ed5904b8cd10872b0812d5f3404393943659ad15f696cb93b21bd609,a5b92667272e6686,fff3fffc2c000000,JPEGImages/trainval_benign_0038.png
trainval_benign_0039,trainval,0,benign,0,benign (39).png,trainval_benign_0039.png,578,433,308644,d5bff6b8a43fbd526758dbbde2518e839e6a9d6df55e67248d2bcf2ffca19488,ecf5376b92363e38,ffffff4c00202000,JPEGImages/trainval_benign_0039.png
trainval_benign_0040,trainval,0,benign,0,benign (40).png,trainval_benign_0040.png,706,526,357330,8b1789cd82b486d69771b0247e18a96469a238a7ccc4c07df3d2df6ae6914c72,1b0b216148ca4b4b,7e3e0f03131f1f02,JPEGImages/trainval_benign_0040.png
trainval_benign_0041,trainval,0,benign,0,benign (41).png,trainval_benign_0041.png,550,484,342794,4ecdb8d9249a203451bd0c2f568a50e0614767a6ac574fa456b6c98fb43cbad1,a72a2f8b63671f9f,ffffffbcc0002000,JPEGImages/trainval_benign_0041.png
trainval_benign_0042,trainval,0,benign,0,benign (42).png,trainval_benign_0042.png,581,437,278252,2a3b66dcfb666d1c795b3866abe493e573daacd5bf9f7a4908721285f1fe7cf8,93c1613334260778,ffff7f7f00000000,JPEGImages/trainval_benign_0042.png
trainval_benign_0043,trainval,0,benign,0,benign (43).png,trainval_benign_0043.png,554,495,350326,39f6dfa89a464e9846424e460f9e40d55a527d4a2c7e80ad6ff06b01ccc0537b,851b91716078721c,ffffffe743010000,JPEGImages/trainval_benign_0043.png
trainval_benign_0044,trainval,0,benign,0,benign (44).png,trainval_benign_0044.png,777,580,455657,e64a89ab7e24bef62a1bfa6065eb809e5685609b7d8ac74331e8b518610a18b4,4d0e64e0b2a2b8ac,ffffdfffa7000000,JPEGImages/trainval_benign_0044.png
trainval_benign_0045,trainval,0,benign,0,benign (45).png,trainval_benign_0045.png,775,580,450076,a04b6f87741aa31ff29e672917b7f2411a268c8988a1f79444d0bfef6cc03810,a8e4c34e38393139,ff038fd973736200,JPEGImages/trainval_benign_0045.png
trainval_benign_0046,trainval,0,benign,0,benign (46).png,trainval_benign_0046.png,561,468,326010,dfd389eb67dc3a518900465e30dc4190ef7b5b78563f33ad7c14a23c83e692c4,ac69716d597d3f7c,fffffffef2f02000,JPEGImages/trainval_benign_0046.png
trainval_benign_0047,trainval,0,benign,0,benign (47).png,trainval_benign_0047.png,763,585,431831,4a90a381de8564ea596371adcb82259b7a0823d7113901f23765deca4651128f,d0d2981919b9b8f0,ffffffff10000000,JPEGImages/trainval_benign_0047.png
trainval_benign_0048,trainval,0,benign,0,benign (48).png,trainval_benign_0048.png,775,583,424544,00f93c1326878398648988bfc7fb51a21089454a7f1ba681ef81d2e7e960d4ad,8964e4c688989898,ffffcf0000303000,JPEGImages/trainval_benign_0048.png
trainval_benign_0050,trainval,0,benign,0,benign (50).png,trainval_benign_0050.png,884,581,511331,53b253c49c18492a2efc9d3c2a0def1ef29426d2f6424122d49187742e198515,78bac1c9b5313030,ffff9f9efe230000,JPEGImages/trainval_benign_0050.png
trainval_benign_0051,trainval,0,benign,0,benign (51).png,trainval_benign_0051.png,357,338,160242,4f3bd86760a41d589f8a2261b71bc3f7e80156f50087a7bb0a6f65b242fbb43f,da4393332b4c4dcd,fffffffe00000000,JPEGImages/trainval_benign_0051.png
trainval_benign_0052,trainval,0,benign,0,benign (52).png,trainval_benign_0052.png,370,338,168749,78a10afbdd20ddaa58226a9e610a587ef1c6068a8ab056aa12a39c8f327b3b92,e9b91b86f31a6ee3,ffffff3d80000000,JPEGImages/trainval_benign_0052.png
trainval_benign_0053,trainval,0,benign,0,benign (53).png,trainval_benign_0053.png,552,492,311290,21fa0246406b1175022b949b49da77afe10ee9ec3a6acf12217a33bfbc6258bd,34594d6de6e6c420,ffffffeb04000000,JPEGImages/trainval_benign_0053.png
trainval_benign_0054,trainval,0,benign,0,benign (54).png,trainval_benign_0054.png,616,468,333668,a289d6b30f81101da264199849279df1a11f52d62c112746cbf4f85839617330,a5db982103a3d1c1,fefff36f0f000000,JPEGImages/trainval_benign_0054.png
trainval_benign_0055,trainval,0,benign,0,benign (55).png,trainval_benign_0055.png,763,614,494735,e492564e299afca80a830ee4c05f3fac31119da7110e80baca7b220fca551125,0cdb1c4c0d9c9c8c,ffffff191b310000,JPEGImages/trainval_benign_0055.png
trainval_benign_0057,trainval,0,benign,0,benign (57).png,trainval_benign_0057.png,555,470,284796,603c6954470c92e37bc0541dc62133fa9e1958e95c9716819152721814020119,e4d2696c2e6ecccc,ff8fffcf08000000,JPEGImages/trainval_benign_0057.png
trainval_benign_0058,trainval,0,benign,0,benign (58).png,trainval_benign_0058.png,781,572,449983,21b5269656facc342dced365401be7e0b8bb197567f23b19a2d8f73ea8750c7c,986eda9094b63c3c,ffdfffb720000000,JPEGImages/trainval_benign_0058.png
trainval_benign_0060,trainval,0,benign,0,benign (60).png,trainval_benign_0060.png,759,598,468566,b8b5e288211394b3cd582d3285691c9adc84846076dfa23bc887b87a56e24a22,e94b044444044660,ffff7f4d01000000,JPEGImages/trainval_benign_0060.png
trainval_benign_0061,trainval,0,benign,0,benign (61).png,trainval_benign_0061.png,773,578,430801,8b88e01f70d1c5afde47cd51f8409f867dd5923bff31aa61df233814dce7ebd9,101c26060e0f0f07,ff7fff7f78380800,JPEGImages/trainval_benign_0061.png
trainval_benign_0062,trainval,0,benign,0,benign (62).png,trainval_benign_0062.png,389,594,258667,53b23d3784962affa594bcc99b18ad71657a6eb4a4b8d7416639ad72bb5d65fe,e44d9decf193070f,ffffa000000f1c00,JPEGImages/trainval_benign_0062.png
trainval_benign_0063,trainval,0,benign,0,benign (63).png,trainval_benign_0063.png,608,660,375524,3801442a6285a557ddd76c30106f13e0f2e1ba642c4b5be56d320b9517ce389c,062bc12766e4ec6e,7effff4c08000b08,JPEGImages/trainval_benign_0063.png
trainval_benign_0064,trainval,0,benign,0,benign (64).png,trainval_benign_0064.png,610,471,326388,217681d4c986f154afdc8b81a20dcf9d06ea2d2a8909fb1ff28ad1f9b44a0076,c5d9ca6c6d6d6dc0,ffffdf5908000000,JPEGImages/trainval_benign_0064.png
trainval_benign_0065,trainval,0,benign,0,benign (65).png,trainval_benign_0065.png,564,474,289997,31eda5a52a3f86b2e41b7734e9c7d998e6df54c7735f9e5d105ca1d3dce417ff,56d9d7731b978717,fff0fcfcfc3c0800,JPEGImages/trainval_benign_0065.png
trainval_benign_0066,trainval,0,benign,0,benign (66).png,trainval_benign_0066.png,562,473,319516,84dd1e4615b10420ad88fd823668bb772c51f9fbda3f62f7b19b9936063775c0,a4b2b4a1a12123a3,ffefef0706060606,JPEGImages/trainval_benign_0066.png
trainval_benign_0067,trainval,0,benign,0,benign (67).png,trainval_benign_0067.png,516,467,288971,fdb425bfa73e5eba74787aa672899c8d673c66db21d7e4d49fad8cfa665ea73a,a14f5f3f6fd87727,fffffffc0800007c,JPEGImages/trainval_benign_0067.png
trainval_benign_0068,trainval,0,benign,0,benign (68).png,trainval_benign_0068.png,682,587,413012,0a208d83809e691ce549b21b338f45ec003af47746c7630ed4278cc3b5e2ccde,e2f0f47449c3c7c7,ffe3c1e0121e1e0e,JPEGImages/trainval_benign_0068.png
trainval_benign_0069,trainval,0,benign,0,benign (69).png,trainval_benign_0069.png,811,719,561388,6264acc7da488a405dceb13bc54e59aa1500c07d8668b546cec4b0af220de24a,c68781990b090593,fdffff3e1e000000,JPEGImages/trainval_benign_0069.png
trainval_benign_0070,trainval,0,benign,0,benign (70).png,trainval_benign_0070.png,713,475,336069,f1f501feee59dd2b987efaa8b0b3f0b64627b88aaacae613a3aea9d7c1e54094,37ab241d1d1c1850,7fff7f3b00110300,JPEGImages/trainval_benign_0070.png
trainval_benign_0071,trainval,0,benign,0,benign (71).png,trainval_benign_0071.png,554,469,283421,5c4f09413447cea78ff2e3e96f353d245f2e09cf9ce614a1a57f3c094182386a,68f876e6e6cce2c6,fff3ecc98c800000,JPEGImages/trainval_benign_0071.png
trainval_benign_0072,trainval,0,benign,0,benign (72).png,trainval_benign_0072.png,557,465,315025,1249c1b2e86c26e434dc7f3356118e13d30cdd667c95de0ffcdef373f8376808,7d1acece777e797c,ffff1898e0e0e0c0,JPEGImages/trainval_benign_0072.png
trainval_benign_0073,trainval,0,benign,0,benign (73).png,trainval_benign_0073.png,557,471,303195,bfe5a0813ecc1184d6d589e2d5543b8dc06fecb2a9c20c85db681df80bc83ddf,ce7c78f9d9474787,ffe1e0e1831e1e1e,JPEGImages/trainval_benign_0073.png
trainval_benign_0074,trainval,0,benign,0,benign (74).png,trainval_benign_0074.png,561,467,311113,816d9f756217dd345d9b2062cb1e2a6b9f0bea30af72914b8751f0fea23fc1fb,cc6906c5c5c786a4,ffffffff0c0c0000,JPEGImages/trainval_benign_0074.png
trainval_benign_0075,trainval,0,benign,0,benign (75).png,trainval_benign_0075.png,685,578,453558,503515d92302a59f51810ed1f074f8913ccf85b19fae5da13d75eb95323f4484,c8392b271b1b090e,db77feee70101000,JPEGImages/trainval_benign_0075.png
trainval_benign_0076,trainval,0,benign,0,benign (76).png,trainval_benign_0076.png,848,685,545396,a94599ff07748cc9c4925fca9ab40b2015b9044510b7b20c5d84173837dd96bb,93b84ac68f238c26,3f21dfff3f000000,JPEGImages/trainval_benign_0076.png
trainval_benign_0077,trainval,0,benign,0,benign (77).png,trainval_benign_0077.png,551,488,227192,420f89c9e50c0aba5f4a3a44050ffcc99e05f748cdaa1586b5f7ebee29cef5aa,c44c4cc662030300,ff5f5b1f0c000000,JPEGImages/trainval_benign_0077.png
trainval_benign_0078,trainval,0,benign,0,benign (78).png,trainval_benign_0078.png,777,576,450887,fb15e2304353c44448a53e881630fb67c8a58fe7339ca717874478af9fc05246,1a2262f717533393,ffefeffefe040000,JPEGImages/trainval_benign_0078.png
trainval_benign_0079,trainval,0,benign,0,benign (79).png,trainval_benign_0079.png,648,604,358400,218786a4093c7b35c4d5d6a63b5036a40298529e9320bfa4657678d33a64bb86,95737351aa020907,ffe747070707020f,JPEGImages/trainval_benign_0079.png
trainval_benign_0080,trainval,0,benign,0,benign (80).png,trainval_benign_0080.png,561,473,290059,49aec6747d23345c755e3eccc1c5b4e5599f6191a2a3b2fb018f0b6a3aa8f0a9,8e8d396de1b3978f,ffbf000002063c1c,JPEGImages/trainval_benign_0080.png
trainval_benign_0082,trainval,0,benign,0,benign (82).png,trainval_benign_0082.png,656,458,297394,87e2084c616f11a38d943c6658b30b05470ef6053f88524ebf8a3ba31f9e2cd7,df97673919b61632,fcfcfcfe702c2400,JPEGImages/trainval_benign_0082.png
trainval_benign_0083,trainval,0,benign,0,benign (83).png,trainval_benign_0083.png,581,432,299691,9960b54d47dfbe805175854facad08bd1f022597299539317d829cc1b04f5f86,d0ec6b5ba33332b4,fffffefe06000000,JPEGImages/trainval_benign_0083.png
trainval_benign_0084,trainval,0,benign,0,benign (84).png,trainval_benign_0084.png,839,510,390556,708f4d96d159a6003c3d22bb7143508c476c86dbda605165ee904d390b4344b1,2b274dd943c94707,7e7ed8c0041b1f0f,JPEGImages/trainval_benign_0084.png
trainval_benign_0085,trainval,0,benign,0,benign (85).png,trainval_benign_0085.png,561,465,309603,c73e911aa903c971d2b241f4d6ab4a8054107f458c09720610889ba9bc6c6be5,a9a0850f070387c3,ff3f1f3f1e0c0400,JPEGImages/trainval_benign_0085.png
trainval_benign_0086,trainval,0,benign,0,benign (86).png,trainval_benign_0086.png,777,578,473562,05c28d5bd84691c3de036ddc10a70ffb5ad27f7421c763dd18ed96083ae3dd05,6892c4ae26a68606,ffffff3d1d000000,JPEGImages/trainval_benign_0086.png
trainval_benign_0088,trainval,0,benign,0,benign (88).png,trainval_benign_0088.png,873,560,451725,06197566937fdca1be49d99dfe5507fbb2c349d34a5dbd0597194e97a100d329,1919594c6c387830,fefffe18c0030101,JPEGImages/trainval_benign_0088.png
trainval_benign_0089,trainval,0,benign,0,benign (89).png,trainval_benign_0089.png,893,576,507328,70bd99d522139b6ddb0080491c75530afa2f96be6db113b6700b9510def26018,679c9c4e4e8707c6,ffb9f9fc1d0c0000,JPEGImages/trainval_benign_0089.png
trainval_benign_0090,trainval,0,benign,0,benign (90).png,trainval_benign_0090.png,772,574,436672,e91d54ba2d0fbe74b75e7295025647b40af2cf2686a48c8d25c3c836b78005e2,a496a3736161d5f0,ffffffe747000000,JPEGImages/trainval_benign_0090.png
trainval_benign_0091,trainval,0,benign,0,benign (91).png,trainval_benign_0091.png,806,704,504693,95a058133f8c10954543a1f4cd935bc536987a063dea086d5e71b84f92e01b88,24191b1811110101,7f7f7f3f03020000,JPEGImages/trainval_benign_0091.png
trainval_benign_0092,trainval,0,benign,0,benign (92).png,trainval_benign_0092.png,763,612,532440,f0f031b1989e22a9053ef7a4f4d69a651297595c6679c6f10b62fd08d630f3bb,8cb47443434b1a09,ffefe75f06101000,JPEGImages/trainval_benign_0092.png
trainval_benign_0093,trainval,0,benign,0,benign (93).png,trainval_benign_0093.png,561,466,309177,49f9694c01e11fd8466519502b9ba6672872536fade29a40790c018154b0c383,cc8b735a792c34e0,ffffffffe0000000,JPEGImages/trainval_benign_0093.png
trainval_benign_0094,trainval,0,benign,0,benign (94).png,trainval_benign_0094.png,767,583,418428,c26a1139e106f51268c47721970366c0fe018af533e1cc0d046454359ff28d24,181826262e070f07,ff7f7f7f78381800,JPEGImages/trainval_benign_0094.png
trainval_benign_0095,trainval,0,benign,0,benign (95).png,trainval_benign_0095.png,558,470,303291,e39fdcf94d275614a8817c26263ff8531089b8a7298c8b4fd27d27cfe5b54c32,680c8c4da4ac8ccc,ff7fbf7f0b000000,JPEGImages/trainval_benign_0095.png
trainval_benign_0096,trainval,0,benign,0,benign (96).png,trainval_benign_0096.png,767,574,435344,ca0b3f57fc3b29f0717e27011c5d1f6e725fa1e3534d9145696f1f0bd8eb4336,ec1a48e3c35b3a78,ffffff0f04106040,JPEGImages/trainval_benign_0096.png
trainval_benign_0097,trainval,0,benign,0,benign (97).png,trainval_benign_0097.png,592,470,340992,b600df94e98e8eb5f6007379af68b65cd860ecb721934e3d7f8d4ea0243e1397,498d874e5a1b1396,ffffff7f00000000,JPEGImages/trainval_benign_0097.png
trainval_benign_0098,trainval,0,benign,0,benign (98).png,trainval_benign_0098.png,795,558,468764,4374c02e3e00ac000f23028f3210b2c52ce7cdc77827e867d3c504a517befcc4,534c26a1b1e34f1f,7f7f3d070306fc30,JPEGImages/trainval_benign_0098.png
trainval_benign_0099,trainval,0,benign,0,benign (99).png,trainval_benign_0099.png,554,471,284571,3d10582205607a772428743f4f8057eead6307a895852cdc1d461f9c23f050e1,52d9d7731b978717,fff0fcfefc3c0800,JPEGImages/trainval_benign_0099.png
trainval_benign_0101,trainval,0,benign,0,benign (101).png,trainval_benign_0101.png,563,473,327173,737ea97bbe347b92271b4d77b9a95c6534bdb057e569c25e249161db8b442612,4a6028ea7958c8c8,fffffffff3000000,JPEGImages/trainval_benign_0101.png
trainval_benign_0103,trainval,0,benign,0,benign (103).png,trainval_benign_0103.png,766,585,439107,f13ec0208399eb2c56dcdc08fc2fb5e1c803fe2cfd0e3cc3ef094178774a32df,5913c683d73e3e74,fff70f0f1ef0e060,JPEGImages/trainval_benign_0103.png
trainval_benign_0104,trainval,0,benign,0,benign (104).png,trainval_benign_0104.png,777,578,456427,d72c822c09cf7d3b42ab277fb920c3b5a962f8c6ddce4657ff13cde22ef8f142,2c36951819314371,ff7f3f3737020200,JPEGImages/trainval_benign_0104.png
trainval_benign_0105,trainval,0,benign,0,benign (105).png,trainval_benign_0105.png,882,581,505839,d04506fd5b1d50cf1f3e447edc4b76c4fe4be961636a3dbc4edeb2e9ea80f8f7,9cde735b070f0343,fffff6f47e1c0000,JPEGImages/trainval_benign_0105.png
