dataset,fold,split,source_split,image_id,image_path,gt_xmin,gt_ymin,gt_xmax,gt_ymax,pred_xmin,pred_ymin,pred_xmax,pred_ymax,confidence,iou,no_detection,weights,pred_voc_root
busi,2,test,test,test_malignant_0075,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\test_malignant_0075.png,160.0,0.0,439.0,279.0,93.67914581298828,107.41120147705078,356.4052734375,372.2423095703125,0.5883151292800903,0.2963551354926514,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f2_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold2_predbox
busi,2,test,test,test_malignant_0088,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\test_malignant_0088.png,175.0,0.0,551.0,376.0,177.53407287597656,2.730226516723633,571.6406860351562,396.332275390625,0.889495313167572,0.8873914457730196,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f2_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold2_predbox
busi,3,val,fold3_val,trainval_benign_0103,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0103.png,0.0,52.0,397.0,449.0,3.6948328018188477,21.113622665405273,406.79931640625,412.7369689941406,0.8322319984436035,0.8173057620190914,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0117,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0117.png,547.0,75.0,772.0,300.0,536.6221923828125,67.4787826538086,783.884765625,312.522705078125,0.8649788498878479,0.8355312851504555,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0120,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0120.png,0.0,82.0,207.0,289.0,13.273550033569336,99.781005859375,173.7554931640625,274.583984375,0.08130568265914917,0.6546878960345714,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0121,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0121.png,208.0,0.0,481.0,273.0,201.29971313476562,0.5805877447128296,493.63494873046875,283.4767150878906,0.8381391763687134,0.89755480660285,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0138,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0138.png,359.0,7.0,538.0,186.0,364.9320068359375,13.668456077575684,530.8534545898438,178.0908660888672,0.7050749659538269,0.8514467186498503,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0143,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0143.png,220.0,72.0,359.0,211.0,224.79298400878906,74.76914978027344,353.87835693359375,206.22743225097656,0.8435651659965515,0.8782848411979208,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0145,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0145.png,390.0,198.0,607.0,415.0,384.02911376953125,193.7019805908203,606.63916015625,422.35833740234375,0.7700947523117065,0.9221489747297695,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0150,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0150.png,360.0,138.0,530.0,308.0,370.7018737792969,144.88278198242188,525.7236328125,301.1849365234375,0.7359069585800171,0.8384164338279515,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0151,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0151.png,298.0,86.0,438.0,226.0,295.2391052246094,87.25160217285156,435.3863830566406,224.5312042236328,0.8710887432098389,0.9440079218703071,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0155,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0155.png,30.0,110.0,425.0,505.0,27.123661041259766,102.15521240234375,427.116455078125,476.27947998046875,0.8488227725028992,0.8986827868788204,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0157,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0157.png,262.0,0.0,487.0,225.0,260.14013671875,0.31811341643333435,497.5733947753906,229.8572998046875,0.850007176399231,0.9263651372951033,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0170,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0170.png,229.0,57.0,505.0,333.0,213.54794311523438,33.69466018676758,513.0606689453125,333.42669677734375,0.8540263175964355,0.848534920479969,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0176,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0176.png,198.0,38.0,397.0,237.0,187.79656982421875,41.23113250732422,400.39434814453125,245.2588653564453,0.6992430686950684,0.8850302807356285,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0180,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0180.png,390.0,152.0,572.0,334.0,366.053955078125,136.45230102539062,578.219482421875,347.3273010253906,0.8189965486526489,0.7403598508242819,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0192,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0192.png,264.0,66.0,455.0,257.0,257.6925964355469,56.126895904541016,464.6635437011719,261.90472412109375,0.8862715363502502,0.856561929147691,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0196,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0196.png,260.0,0.0,653.0,393.0,233.87574768066406,3.49021577835083,597.3441162109375,380.92791748046875,0.46670135855674744,0.7749190407613126,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0199,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0199.png,71.0,148.0,392.0,469.0,184.28811645507812,180.33306884765625,395.4224548339844,364.4234924316406,0.6507465839385986,0.36883750946579635,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0209,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0209.png,204.0,0.0,409.0,205.0,199.5186767578125,0.6886023879051208,412.05615234375,215.53053283691406,0.9117039442062378,0.914431853208638,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0212,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0212.png,184.0,0.0,502.0,318.0,132.22030639648438,0.47701945900917053,438.8488464355469,313.6618347167969,0.20148873329162598,0.6801974723125493,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0218,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0218.png,190.0,0.0,458.0,268.0,185.88992309570312,3.053558111190796,463.26983642578125,272.1936340332031,0.8464637398719788,0.9408160093786293,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0223,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0223.png,58.0,0.0,286.0,228.0,217.25982666015625,134.3554229736328,505.1613464355469,416.8910827636719,0.47694674134254456,0.05073039560276039,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0230,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0230.png,30.0,0.0,349.0,319.0,25.884431838989258,0.0,344.9703063964844,325.9632568359375,0.8148817420005798,0.9542221246901698,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0232,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0232.png,127.0,0.0,427.0,300.0,110.87279510498047,0.0,433.6622619628906,317.1966552734375,0.8707902431488037,0.879011497507488,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0024,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0024.png,232.0,164.0,407.0,339.0,241.84304809570312,167.79965209960938,409.1545104980469,338.1443176269531,0.8448367714881897,0.907769657514895,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0242,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0242.png,14.0,177.0,291.0,454.0,99.18540954589844,2.9252970218658447,388.6208801269531,309.23406982421875,0.5645456314086914,0.1811470261236723,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0271,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0271.png,340.0,60.0,509.0,229.0,338.90789794921875,57.401092529296875,508.903076171875,228.75912475585938,0.819491446018219,0.9765934769232246,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0278,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0278.png,110.0,114.0,354.0,358.0,111.86809539794922,109.91407775878906,359.38421630859375,353.38592529296875,0.865837812423706,0.9373625017609128,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0282,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0282.png,125.0,0.0,377.0,252.0,113.20487976074219,0.0,377.8522033691406,265.61224365234375,0.8080528378486633,0.9034112301004612,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0289,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0289.png,127.0,0.0,393.0,266.0,114.91854095458984,1.2246116399765015,401.49176025390625,266.4381408691406,0.9096578359603882,0.9227213705312538,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0303,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0303.png,109.0,0.0,316.0,207.0,104.51945495605469,0.0,321.9744567871094,219.00692749023438,0.8196791410446167,0.899732559298675,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0312,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0312.png,0.0,0.0,332.0,332.0,1.193939208984375,0.0,324.1586608886719,337.0842590332031,0.6468513607978821,0.9585061841884531,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0319,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0319.png,60.0,142.0,305.0,387.0,57.41100311279297,135.73501586914062,302.7129211425781,379.8166198730469,0.8318755626678467,0.9283285555569829,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0032,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0032.png,29.0,0.0,443.0,414.0,67.38805389404297,5.731748104095459,482.8673400878906,442.6694641113281,0.5937647819519043,0.7683498016028959,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0321,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0321.png,252.0,68.0,391.0,207.0,38.36051559448242,64.15406799316406,180.55935668945312,200.45765686035156,0.7709920406341553,0.0,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0327,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0327.png,0.0,16.0,288.0,304.0,0.0,6.535399436950684,286.72210693359375,337.79473876953125,0.8842991590499878,0.8660536005535048,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0329,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0329.png,286.0,115.0,458.0,287.0,284.6374206542969,116.44479370117188,458.16680908203125,284.2783508300781,0.8335184454917908,0.9673830896005384,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0331,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0331.png,464.0,76.0,672.0,284.0,466.9328308105469,75.04631042480469,675.5432739257812,276.28326416015625,0.8402336835861206,0.9297961748125606,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0034,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0034.png,33.0,0.0,352.0,319.0,42.80323791503906,0.0,347.6987609863281,297.124267578125,0.8413155674934387,0.8902414380794811,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0346,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0346.png,4.0,0.0,257.0,253.0,4.575047016143799,2.516104221343994,284.8415832519531,262.4503479003906,0.8138979077339172,0.8587139867684285,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0349,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0349.png,51.0,0.0,261.0,210.0,48.962432861328125,0.996492862701416,251.3782501220703,200.90570068359375,0.48325878381729126,0.9000193598931603,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0038,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0038.png,248.0,15.0,427.0,194.0,252.68978881835938,17.08642578125,428.2895812988281,190.99594116210938,0.847621738910675,0.9395304586494938,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0385,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0385.png,158.0,0.0,425.0,267.0,161.94204711914062,2.2232301235198975,421.0810852050781,260.09991455078125,0.8156660199165344,0.9373944920993613,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
busi,3,val,fold3_val,trainval_benign_0388,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi\busi_voc_v3_square_consistent\JPEGImages\trainval_benign_0388.png,258.0,106.0,559.0,407.0,264.1479797363281,113.732177734375,555.540283203125,407.6719055175781,0.8069109916687012,0.941178515828859,0,C:\Users\Afr1ste\PycharmProjects\Thyroid\busi_aul_roi_detector_runs\busi\yolo11n_busi_lesion_f3_20260503_181547\weights\best.pt,C:\Users\Afr1ste\PycharmProjects\Thyroid\eval_reports\busi_aul_detector_box_quality_auto_20260504_165040\pred_voc_roots\busi_fold3_predbox
